sound	cont
がぬ	5.58201E-05
かね	0.00051194
がね	0.000131723
かノ	3.92865E-05
かの	7.84124E-06
がノ	5.45408E-05
がの	7.84124E-06
かは	7.84124E-06
かば	8.78061E-05
がは	3.92865E-05
かヒ	7.00458E-05
かひ	0.002662494
かビ	7.84124E-06
かび	7.84124E-06
がひ	0.000888517
かふ	0.00010188
かぶ	2.38342E-05
がふ	8.64545E-05
かヘ	0.00166405
かへ	0.005564964
かベ	7.84124E-06
かべ	7.84124E-06
がヘ	5.50092E-05
がへ	0.000227962
かほ	7.84124E-06
がほ	5.55498E-05
かま	0.001189441
がま	0.00221665
かミ	0.002217755
かみ	0.001765939
がミ	8.64545E-05
がみ	0.000550423
かむ	0.001236609
がむ	0.000336657
かメ	0.000589559
かめ	2.35676E-05
がメ	0.000865792
かも	0.000309452
がも	0.005970026
かや	7.84124E-06
がや	5.39012E-05
かゆ	0.000587151
がゆ	0.000338504
かヨ	2.35639E-05
かよ	0.000164012
がヨ	0.000101544
がよ	0.000223794
から	0.003316084
がら	0.00015065
かり	0.002319675
がり	0.000176728
かる	0.000868041
がる	0.000257451
かれ	0.001178594
がれ	2.34583E-05
かわ	7.84124E-06
がわ	7.03736E-05
がゐ	7.84124E-06
がゑ	7.84124E-06
かを	7.0791E-05
がを	3.85479E-05
きあ	5.58201E-05
ぎあ	3.92903E-05
きい	0.000355687
ギい	7.84124E-06
ぎい	7.84124E-06
キう	7.84124E-06
きう	7.84124E-06
きエ	7.84124E-06
キお	2.35676E-05
きお	3.9294E-05
ギお	2.38342E-05
キか	0.000310086
きか	7.07318E-05
キが	0.000103047
きが	0.000118459
ギか	5.49036E-05
ぎか	0.000161638
ギが	2.31946E-05
キき	7.84124E-06
きキ	7.84124E-06
きき	0.000989944
きぎ	5.46924E-05
キく	5.39012E-05
きく	0.001499016
きぐ	7.84124E-06
ぎく	7.84124E-06
きケ	3.9294E-05
きけ	0.000207434
きゲ	7.84124E-06
ぎけ	7.84124E-06
キコ	7.84124E-06
きコ	7.84124E-06
きこ	0.000230463
キゴ	3.92865E-05
きゴ	2.31946E-05
きご	7.07393E-05
ギコ	7.84124E-06
ぎコ	8.65211E-05
きさ	0.000448608
ギさ	7.84124E-06
ぎさ	0.000103799
キし	0.000208977
きし	0.00027481
きじ	3.85479E-05
ギし	3.98272E-05
ぎし	0.000415909
ギじ	2.34583E-05
ぎじ	7.84124E-06
キす	7.84124E-06
きす	7.84124E-06
きず	0.00010209
ギす	7.84124E-06
ぎす	7.84124E-06
ギず	7.84124E-06
ぎず	2.31946E-05
きせ	7.84124E-06
きソ	7.84124E-06
きそ	7.84124E-06
キゾ	8.46078E-05
きゾ	0.000148395
キた	0.00016723
きた	0.003221996
キだ	7.84124E-06
きだ	0.000416833
ぎた	7.84124E-06
ぎだ	7.84124E-06
キち	7.84124E-06
きち	3.92903E-05
キぢ	2.35676E-05
ぎち	0.000101544
キつ	2.31946E-05
きつ	3.85479E-05
きづ	0.000222788
ギつ	7.84124E-06
ぎつ	3.85479E-05
ぎづ	5.46924E-05
キて	7.84124E-06
きて	0.008595296
きで	3.98272E-05
ギて	5.42742E-05
ぎて	8.63489E-05
ぎで	7.84124E-06
キト	7.84124E-06
キと	2.38342E-05
きト	7.84124E-06
きと	5.50683E-05
ギト	5.52795E-05
ぎと	2.38342E-05
キな	7.84124E-06
きな	3.90754E-05
ギな	2.35639E-05
ぎな	7.84124E-06
キに	0.000474396
きに	8.6473E-05
ギに	0.000163484
ぎに	0.0001179
きぬ	0.000931074
ギぬ	2.35676E-05
ぎぬ	3.98272E-05
キね	7.84124E-06
きね	0.000195352
ぎね	0.000164573
キノ	5.50203E-05
キの	7.84124E-06
きノ	7.84124E-06
きの	7.84124E-06
ギノ	7.84124E-06
ぎノ	7.84124E-06
キは	0.000439651
きは	3.85479E-05
キば	7.84124E-06
きば	7.84124E-06
ギは	7.84124E-06
ぎは	7.84124E-06
ぎば	3.89172E-05
キひ	0.000224634
きひ	8.56628E-05
きビ	2.35639E-05
キふ	7.84124E-06
きふ	7.84124E-06
きぶ	2.31946E-05
キヘ	2.34583E-05
キへ	0.000196177
きヘ	0.000102192
きへ	2.38342E-05
ぎへ	0.000196513
きほ	0.000227589
ぎほ	2.35676E-05
キま	0.000149345
きま	0.004222258
ギま	2.34583E-05
ぎま	2.35639E-05
キみ	2.35676E-05
きミ	3.9294E-05
きみ	0.032019251
ギみ	2.35639E-05
ぎミ	7.84124E-06
ぎみ	2.35676E-05
キむ	7.84124E-06
きむ	2.34583E-05
ギむ	7.84124E-06
ぎむ	7.84124E-06
キメ	2.35639E-05
きメ	0.000132936
きめ	2.31946E-05
ぎメ	0.000132099
キも	0.000230615
きも	0.001423477
ぎも	0.001847662
キや	0.000212007
きや	0.000515832
ギや	2.35639E-05
ぎや	2.35676E-05
きゆ	7.84124E-06
ギゆ	7.84124E-06
ぎゆ	0.000101544
キヨ	0.000101872
キよ	7.84124E-06
きヨ	0.000271446
きよ	5.39012E-05
ぎよ	2.38342E-05
キら	0.000179313
きら	7.84124E-06
ギら	7.84124E-06
ぎら	7.84124E-06
キり	7.84124E-06
きり	2.35639E-05
ギり	3.98272E-05
ぎり	8.78061E-05
きる	5.52795E-05
ぎる	0.000117161
きれ	6.92545E-05
きロ	7.84124E-06
ぎろ	7.84124E-06
キわ	7.84124E-06
きわ	5.42705E-05
ぎわ	7.84124E-06
キゐ	2.31946E-05
きゐ	6.95183E-05
キを	0.000564351
きを	0.00088885
ギを	7.84124E-06
ぎを	7.84124E-06
くあ	0.002008564
くい	0.000222788
くう	3.9294E-05
くエ	2.35639E-05
くお	0.00016324
くか	0.000545207
くが	7.84124E-06
ぐか	3.89209E-05
ぐが	3.98272E-05
くキ	7.84124E-06
くき	0.001030625
くぎ	5.51776E-05
ぐキ	7.84124E-06
ぐき	5.52795E-05
くく	0.00072007
くぐ	7.84124E-06
ぐく	2.38342E-05
くケ	7.84124E-06
くけ	7.84124E-06
くコ	3.9294E-05
くこ	2.34583E-05
くゴ	7.84124E-06
くご	5.46924E-05
くさ	0.00726066
ぐさ	7.84124E-06
くし	0.005601064
くじ	2.38342E-05
ぐし	0.000102196
くす	7.84124E-06
くず	7.84124E-06
くせ	0.00022801
ぐせ	2.34583E-05
くそ	7.04151E-05
くゾ	2.35676E-05
くた	0.000178966
くだ	0.000231743
ぐた	7.84124E-06
くち	0.000242644
くぢ	7.84124E-06
くつ	8.64545E-05
くづ	2.35639E-05
ぐつ	3.92865E-05
くて	0.000260772
くト	0.000622769
くと	7.84124E-06
ぐト	7.84124E-06
くな	0.000117926
ぐな	7.84124E-06
くに	0.000855685
ぐに	7.84124E-06
くぬ	2.35639E-05
くね	3.9294E-05
くノ	7.03095E-05
くの	7.84124E-06
くは	0.001706288
くば	0.000769107
ぐは	0.000165364
くヒ	2.34583E-05
くひ	0.000545207
くび	7.84124E-06
ぐひ	3.91847E-05
くふ	7.84124E-06
くぶ	5.52795E-05
ぐふ	3.85479E-05
くへ	0.000229077
くベ	5.50092E-05
ぐベ	2.31946E-05
くほ	0.002288161
ぐほ	2.35676E-05
くま	0.001934617
ぐま	7.18131E-05
くみ	3.92903E-05
ぐみ	7.84124E-06
くむ	7.84124E-06
くメ	7.06328E-05
くめ	7.84124E-06
ぐめ	2.31946E-05
くも	0.0111392
ぐも	6.95183E-05
くや	0.001047114
ぐや	0.000256611
くゆ	7.03095E-05
くヨ	7.84124E-06
くよ	0.000902695
ぐヨ	2.31946E-05
くら	0.012677447
ぐら	5.39012E-05
くり	0.002485465
ぐり	7.84124E-06
くる	0.006654901
ぐる	7.84124E-06
くれ	0.000356261
ぐれ	3.90754E-05
くろ	0.00059904
ぐロ	7.84124E-06
ぐろ	7.84124E-06
くわ	0.000102199
くを	0.00074698
ぐを	2.34583E-05
けい	7.84124E-06
ケお	5.45343E-05
ケか	0.000146654
けか	2.38342E-05
ケが	7.84124E-06
ゲか	7.84124E-06
げか	7.84124E-06
ケき	7.84124E-06
ゲき	7.84124E-06
ケく	0.00018079
けく	0.000464972
ケぐ	7.84124E-06
ゲく	0.000500889
げく	7.84124E-06
ケけ	7.84124E-06
ゲケ	2.38342E-05
ゲけ	7.84124E-06
ケコ	7.84124E-06
けこ	7.84124E-06
ケゴ	3.90754E-05
ゲコ	3.90754E-05
ゲこ	7.84124E-06
ケさ	2.35639E-05
けさ	5.50203E-05
ケざ	7.84124E-06
ゲさ	2.35676E-05
ゲざ	7.84124E-06
ケし	0.00016434
けし	8.78061E-05
ケじ	7.84124E-06
ゲし	2.35676E-05
ゲじ	3.95606E-05
ケず	7.84124E-06
ゲず	7.84124E-06
ケせ	7.84124E-06
けせ	3.9294E-05
ゲせ	3.9294E-05
ケソ	3.92865E-05
けそ	3.92903E-05
ケゾ	3.91875E-05
ゲソ	7.84124E-06
ケた	0.000446409
けた	7.84124E-06
ケだ	3.90754E-05
ゲた	7.84124E-06
ケぢ	7.84124E-06
ゲち	2.31946E-05
ケつ	0.000210969
ケづ	7.84124E-06
ゲつ	6.92545E-05
ケて	0.001207313
けて	3.89209E-05
ゲて	5.50092E-05
ケト	7.84124E-06
ケと	2.35676E-05
けト	2.38342E-05
ケド	7.07318E-05
けド	7.84124E-06
げト	7.84124E-06
ゲド	2.31946E-05
ケな	0.001414676
けな	7.84124E-06
ゲな	7.84124E-06
ケに	0.001147551
けに	0.000243711
ゲに	7.84124E-06
ケぬ	3.95569E-05
けぬ	2.31946E-05
ゲぬ	7.84124E-06
ケね	2.38342E-05
ゲね	7.84124E-06
ケノ	0.000151245
ケの	0.000102185
けノ	7.84124E-06
けの	7.84124E-06
ゲノ	0.000180831
げノ	7.84124E-06
ケは	5.50092E-05
けは	7.84124E-06
ケば	7.84124E-06
けば	0.000117108
ゲば	2.38342E-05
ケひ	7.84124E-06
ケふ	7.84124E-06
けふ	7.84124E-06
ケぶ	7.84124E-06
ゲふ	7.84124E-06
ケま	6.92545E-05
けま	7.84124E-06
ゲま	0.000102988
げま	3.92903E-05
ケみ	0.000196539
ゲみ	2.35639E-05
ケむ	2.35639E-05
けむ	0.00051194
ゲむ	0.000103799
ケメ	3.9294E-05
けメ	0.000258348
ケも	7.07318E-05
ゲも	2.31946E-05
ケや	3.89209E-05
けや	2.34583E-05
ゲや	7.84124E-06
ケゆ	7.84124E-06
ケヨ	7.05281E-05
けヨ	2.35639E-05
けら	3.91847E-05
ケり	3.94513E-05
けり	7.84124E-06
ゲり	2.35676E-05
ケる	3.85479E-05
ける	0.000534865
けれ	2.35639E-05
ケロ	3.89209E-05
ゲロ	7.84124E-06
ケわ	2.31946E-05
けわ	7.84124E-06
ケを	7.84124E-06
けを	2.38342E-05
ゲを	0.00011753
げを	7.84124E-06
コい	7.84124E-06
コう	7.84124E-06
こう	7.84124E-06
コエ	7.84124E-06
こエ	0.00027407
こえ	7.84124E-06
ごエ	2.35639E-05
ゴお	7.84124E-06
こか	7.84124E-06
コが	7.84124E-06
こが	0.000178838
ごか	3.90754E-05
ごが	2.35676E-05
コき	7.84124E-06
こき	5.39012E-05
コぎ	7.84124E-06
ごき	2.38342E-05
コく	5.50092E-05
こく	7.84124E-06
コぐ	2.35639E-05
こぐ	5.58201E-05
ごく	2.35676E-05
コケ	0.000198253
こけ	8.60926E-05
ココ	7.84124E-06
コゴ	0.000241894
ゴコ	7.84124E-06
コさ	0.000147076
こさ	7.84124E-06
コざ	7.84124E-06
ゴさ	7.84124E-06
ごさ	2.31946E-05
コし	3.88116E-05
こし	0.000272179
コじ	3.88116E-05
こじ	2.38342E-05
ゴし	3.92865E-05
ごし	0.000151778
コす	0.000101544
こす	2.31946E-05
コず	0.000306557
コせ	0.000133919
こせ	7.84124E-06
コソ	0.0003358
こソ	7.84124E-06
こそ	7.84124E-06
コゾ	7.84124E-06
こゾ	3.91847E-05
ごゾ	2.35676E-05
コた	5.46924E-05
こた	2.35639E-05
コだ	0.000257768
コち	3.9294E-05
こち	3.90754E-05
こぢ	7.84124E-06
コつ	0.000133226
コづ	7.84124E-06
ごつ	2.34583E-05
コて	7.84124E-06
ゴて	7.84124E-06
コト	2.34583E-05
こト	0.000411782
コド	3.9181E-05
こド	5.55498E-05
ゴト	7.84124E-06
ごト	7.84124E-06
コな	5.50203E-05
こな	0.000148355
ごな	7.84124E-06
コに	0.000210863
こに	0.000605302
ごに	8.63489E-05
コぬ	7.84124E-06
コね	3.98272E-05
こね	2.35676E-05
ごね	7.84124E-06
コノ	0.000414379
コの	2.38342E-05
こノ	5.44287E-05
ごノ	2.35676E-05
コは	0.000103266
こは	7.84124E-06
コば	0.000274391
こば	2.35639E-05
ゴは	7.84124E-06
コひ	0.000148712
こヒ	0.001005807
こひ	2.34583E-05
こビ	7.84124E-06
ごヒ	2.34583E-05
コふ	2.38342E-05
こふ	0.002288164
コぶ	2.31946E-05
こぶ	2.34583E-05
こへ	3.90754E-05
コほ	7.84124E-06
こほ	0.000463869
ごほ	3.89209E-05
コま	0.000275141
こま	0.000619304
ごま	0.00023041
こみ	7.84124E-06
コむ	0.00199162
コメ	7.84124E-06
こメ	2.35639E-05
ゴメ	2.35676E-05
コも	7.84124E-06
こも	0.000275963
ゴも	8.53539E-05
ごも	2.35639E-05
コや	7.14372E-05
こや	7.84124E-06
ゴや	7.84124E-06
ごや	7.10613E-05
コゆ	2.38342E-05
こゆ	0.000207434
コヨ	0.001014758
コよ	3.91875E-05
こヨ	2.31946E-05
こよ	7.84124E-06
コら	7.84124E-06
こら	7.06337E-05
コり	3.9181E-05
ゴり	0.000165891
コる	2.35639E-05
コれ	0.00011727
ゴれ	7.84124E-06
コロ	7.84124E-06
こロ	0.000149378
ゴロ	2.38342E-05
ごろ	7.84124E-06
コわ	2.34583E-05
こわ	7.84124E-06
ごゐ	7.84124E-06
コゑ	7.84124E-06
ゴゑ	2.31946E-05
コを	2.35676E-05
こを	0.000777621
ごを	7.84124E-06
さあ	7.84124E-06
さい	7.84124E-06
ざい	7.84124E-06
さう	2.35639E-05
ざう	7.84124E-06
さエ	5.50129E-05
さお	5.4798E-05
さか	0.000119522
さが	0.000292516
ざか	3.89172E-05
さキ	3.9294E-05
さき	5.50203E-05
さギ	3.85479E-05
さぎ	7.84124E-06
さく	7.84124E-06
さぐ	5.42705E-05
さケ	2.35676E-05
さけ	7.06374E-05
さゲ	2.38342E-05
さコ	7.84124E-06
さこ	2.38342E-05
さゴ	8.52475E-05
さご	0.000102075
ざコ	2.34583E-05
ざこ	2.35639E-05
ささ	5.4798E-05
さざ	7.18131E-05
ざさ	7.84124E-06
さし	0.001920726
さじ	7.84124E-06
ざし	5.58201E-05
さす	8.46078E-05
さず	0.000495288
ざす	7.84124E-06
させ	0.000100752
ざせ	7.84124E-06
さゾ	7.84124E-06
ざゾ	7.84124E-06
さた	0.000150156
さだ	7.84124E-06
さぢ	7.84124E-06
さつ	3.92903E-05
さづ	7.84124E-06
ざつ	2.35676E-05
さで	7.84124E-06
さト	2.34583E-05
さと	7.84124E-06
さド	2.35676E-05
さど	7.84124E-06
さな	7.84124E-06
ざな	2.35639E-05
さに	2.35676E-05
ざに	7.84124E-06
さぬ	0.001332651
ざぬ	7.84124E-06
さね	0.000777314
ざね	7.84124E-06
さノ	0.001024518
さの	7.84124E-06
ざノ	2.34583E-05
ざの	2.34583E-05
さは	7.84124E-06
さば	0.000651004
ざは	5.50203E-05
さひ	2.34583E-05
さビ	7.84124E-06
さび	3.89209E-05
さふ	7.07467E-05
さぶ	7.84124E-06
ざふ	2.38342E-05
さヘ	0.000242987
さへ	2.35639E-05
さほ	0.000133622
さま	0.003410044
ざま	7.84124E-06
さみ	7.84124E-06
ざみ	7.84124E-06
さむ	0.000253494
ざむ	3.9181E-05
さメ	0.000134236
ざメ	7.84124E-06
さも	3.91847E-05
さや	0.000207434
さゆ	0.000212236
ざゆ	0.000133706
さヨ	3.9294E-05
さよ	0.000741262
さら	7.84124E-06
ざら	2.31946E-05
さり	7.03095E-05
ざり	7.84124E-06
さる	0.000242603
ざる	7.84124E-06
され	7.84124E-06
ざれ	0.0001179
さわ	2.34583E-05
ざわ	7.84124E-06
さゐ	5.46924E-05
さゑ	3.92865E-05
さを	7.84124E-06
ざを	7.84124E-06
しあ	0.000183497
しい	0.000306642
じい	2.34583E-05
しう	3.92903E-05
しエ	7.00006E-05
しえ	5.48017E-05
しお	7.84124E-06
しか	7.84124E-06
しが	7.84124E-06
じか	3.92865E-05
じが	7.84124E-06
しキ	7.84124E-06
しき	0.012842769
しぎ	2.34583E-05
じき	3.90754E-05
しく	0.006382488
しぐ	5.58201E-05
じく	7.03095E-05
しケ	2.35676E-05
しけ	0.001185788
しゲ	8.72654E-05
しげ	2.35676E-05
じけ	2.35639E-05
しコ	7.84124E-06
しこ	0.00027372
しゴ	5.42705E-05
じコ	0.000102999
しさ	0.000586196
しし	0.000479689
しじ	7.84124E-06
じし	2.35639E-05
しす	5.46399E-05
しせ	7.84124E-06
しソ	8.64693E-05
しそ	6.98913E-05
しゾ	7.84124E-06
じゾ	7.84124E-06
した	7.18131E-05
しだ	7.84124E-06
しち	2.31946E-05
しぢ	7.84124E-06
しつ	0.001430669
しづ	7.84124E-06
して	0.002349737
しで	0.000102988
じて	7.84124E-06
しト	7.84124E-06
しと	2.34583E-05
しド	7.84124E-06
じト	7.84124E-06
しな	7.84124E-06
しに	0.001895087
じに	7.84124E-06
しぬ	7.84124E-06
じぬ	7.84124E-06
しね	2.31946E-05
しノ	0.000854499
しの	7.84124E-06
じノ	0.000165105
じの	2.35639E-05
しは	2.31946E-05
しば	0.000115842
じは	7.84124E-06
しヒ	7.84124E-06
しひ	7.84124E-06
しビ	2.38342E-05
しび	7.84124E-06
しふ	2.38342E-05
しぶ	0.000132906
しヘ	7.84124E-06
しへ	0.0001179
しべ	7.84124E-06
じヘ	3.85479E-05
しほ	7.84124E-06
しま	0.000588789
じま	7.84124E-06
しミ	2.35639E-05
しみ	0.000524822
じみ	3.90754E-05
しむ	8.78061E-05
しメ	0.000147709
しめ	7.84124E-06
じメ	8.46078E-05
じめ	8.53465E-05
しも	0.009842772
じも	2.35676E-05
しや	7.84124E-06
じや	7.84124E-06
しゆ	7.84124E-06
しヨ	0.000161374
しよ	0.000526751
しら	0.002250168
しり	0.000301665
じり	5.50129E-05
しる	7.84124E-06
じる	7.84124E-06
しれ	2.31946E-05
じれ	3.90754E-05
しロ	0.000713671
しろ	0.002375487
じロ	2.35676E-05
じろ	5.50203E-05
しわ	0.00010124
しゐ	0.000164544
しゑ	0.000246669
しを	0.003289863
じを	3.85479E-05
すあ	2.38342E-05
ずあ	2.31946E-05
すい	7.84124E-06
ずい	5.39012E-05
すう	2.38342E-05
すお	2.38342E-05
ずお	7.84124E-06
すか	2.34583E-05
すが	7.84124E-06
ずか	0.000367245
ずが	3.92865E-05
すき	0.000415831
すギ	0.000262377
すぎ	0.000148771
ずき	7.84124E-06
すく	7.84124E-06
すぐ	2.35676E-05
ずく	2.35676E-05
すケ	7.84124E-06
すけ	7.84124E-06
すゲ	7.84124E-06
ずけ	0.000294104
すコ	2.35639E-05
すこ	0.000149051
すご	2.34583E-05
ずコ	7.84124E-06
ずこ	3.89209E-05
すさ	0.000259057
すし	2.34583E-05
ずし	0.000542538
すす	0.000115314
すず	0.000319354
すソ	2.34583E-05
すそ	0.000321568
すゾ	7.84124E-06
ずゾ	3.92865E-05
すた	3.9294E-05
すだ	0.000101544
ずた	2.35676E-05
すつ	2.35639E-05
ずつ	2.35676E-05
すて	2.35676E-05
すで	2.34583E-05
ずて	0.000167125
すト	0.000133809
すド	3.90754E-05
ずト	7.84124E-06
すな	8.78061E-05
ずな	7.84124E-06
すに	0.00022708
ずに	5.58201E-05
ずぬ	7.84124E-06
ずね	2.35639E-05
すノ	7.84124E-06
すの	2.35639E-05
ずノ	7.07318E-05
すは	0.000148817
すば	6.92545E-05
ずは	0.001036514
すヒ	2.34583E-05
すひ	0.000117926
すび	0.000495243
ずひ	7.84124E-06
すぶ	7.18131E-05
ずふ	2.34583E-05
すベ	0.00015076
すべ	2.38342E-05
ずヘ	2.35639E-05
ずほ	2.31946E-05
すま	0.000337067
ずま	2.35676E-05
すみ	7.84124E-06
ずみ	3.98272E-05
すむ	0.000102199
すメ	7.06374E-05
すめ	8.6473E-05
すも	0.000148092
ずも	5.4911E-05
すや	2.31946E-05
ずや	0.000253494
すゆ	3.98272E-05
ずゆ	7.84124E-06
すよ	3.9294E-05
すら	7.84124E-06
すり	7.84124E-06
する	3.9294E-05
すれ	2.31946E-05
ずロ	7.84124E-06
すわ	5.4798E-05
