uta	att
622	0.112573099
623	0.100721501
624	0.104558405
625	0.107309942
626	0.096783626
627	0.176353276
628	0.15007215
629	0.107309942
630	0.141520468
631	0.144152047
632	0.127635328
633	0.157309942
634	0.104678363
635	0.121500722
636	0.157309942
637	0.123099415
638	0.125730994
639	0.112573099
640	0.104678363
641	0.094301994
642	0.112573099
643	0.095526696
644	0.163059163
645	0.167836257
646	0.18625731
647	0.194227994
648	0.128362573
649	0.144877345
650	0.088888889
651	0.080994152
652	0.077344877
653	0.157309942
654	0.137085137
655	0.156507937
656	0.103318903
657	0.240981241
658	0.178362573
659	0.098171589
660	0.099430199
661	0.13968254
662	0.107309942
663	0.08625731
664	0.115204678
665	0.111111111
666	0.095526696
667	0.096866097
668	0.137085137
669	0.094301994
670	0.080994152
671	0.15007215
672	0.099415205
673	0.13968254
674	0.098171589
675	0.103318903
676	0.107309942
677	0.125730994
678	0.095526696
679	0.143019943
680	0.10994152
681	0.115204678
682	0.22020202
683	0.154678363
684	0.090576653
685	0.094152047
686	0.144152047
687	0.15994152
688	0.107309942
689	0.107309942
690	0.130994152
691	0.176046176
692	0.173448773
693	0.102046784
694	0.175730994
695	0.126695527
696	0.088888889
697	0.146783626
698	0.128362573
699	0.085137085
700	0.088888889
701	0.09033189
702	0.157864358
703	0.141520468
704	0.102046784
705	0.162573099
706	0.141520468
707	0.154678363
708	0.157864358
709	0.083625731
710	0.112573099
711	0.181715893
712	0.082539683
713	0.162573099
714	0.189033189
715	0.08625731
716	0.152046784
717	0.186435786
718	0.202046784
719	0.173099415
720	0.157864358
721	0.094152047
722	0.113708514
724	0.167836257
725	0.153276353
726	0.090576653
727	0.13968254
728	0.100721501
729	0.088888889
730	0.094152047
731	0.08625731
732	0.117836257
733	0.128362573
734	0.133625731
735	0.107309942
736	0.087734488
737	0.09033189
738	0.15007215
739	0.137085137
740	0.123099415
741	0.124098124
742	0.117836257
743	0.096783626
744	0.09033189
745	0.104678363
746	0.108513709
747	0.121500722
748	0.113708514
749	0.100721501
750	0.146783626
751	0.215204678
752	0.155266955
753	0.125730994
754	0.13968254
755	0.138888889
756	0.091520468
757	0.122507123
758	0.152046784
759	0.09033189
760	0.133625731
761	0.124098124
762	0.087734488
763	0.080994152
764	0.091520468
765	0.107309942
766	0.088888889
767	0.157309942
768	0.077344877
769	0.092929293
770	0.196866097
771	0.094152047
772	0.166096866
773	0.123099415
774	0.107309942
775	0.149415205
776	0.116305916
777	0.080994152
778	0.091520468
779	0.08625731
780	0.103318903
781	0.080994152
782	0.138888889
783	0.103318903
784	0.129292929
785	0.088045007
786	0.094152047
787	0.165204678
788	0.155840456
789	0.173099415
790	0.078917379
791	0.166096866
792	0.082539683
793	0.128362573
795	0.14045584
796	0.167836257
797	0.096783626
798	0.104678363
799	0.08625731
801	0.091520468
803	0.133625731
805	0.207309942
806	0.075730994
807	0.083625731
808	0.096783626
809	0.121500722
810	0.092929293
811	0.103318903
812	0.087734488
814	0.107309942
815	0.08625731
816	0.094152047
817	0.083625731
818	0.08625731
819	0.087734488
820	0.10994152
821	0.083625731
822	0.091520468
823	0.088888889
824	0.08625731
825	0.078362573
826	0.094152047
827	0.107309942
828	0.099415205
829	0.077344877
830	0.096783626
831	0.144152047
832	0.09033189
833	0.099415205
834	0.080994152
835	0.104678363
836	0.095526696
837	0.073099415
838	0.088888889
839	0.080994152
840	0.088888889
841	0.080994152
842	0.088888889
843	0.115204678
844	0.115204678
845	0.107309942
846	0.091520468
847	0.104678363
848	0.10994152
849	0.096783626
850	0.105916306
851	0.08625731
852	0.103318903
853	0.129292929
854	0.099430199
855	0.115204678
856	0.078362573
857	0.123099415
858	0.099415205
859	0.083625731
860	0.099415205
861	0.125730994
862	0.075730994
863	0.100721501
864	0.096783626
865	0.080994152
866	0.167836257
867	0.091520468
868	0.073099415
869	0.083625731
870	0.080994152
871	0.088888889
872	0.102046784
873	0.094152047
874	0.096783626
875	0.095526696
876	0.107309942
877	0.128362573
878	0.098124098
879	0.08625731
880	0.123099415
881	0.096783626
882	0.096783626
883	0.077344877
884	0.115204678
885	0.112573099
887	0.096783626
888	0.104678363
889	0.112250712
890	0.087734488
891	0.120467836
893	0.176046176
895	0.083625731
896	0.096783626
898	0.13625731
899	0.170851371
900	0.107309942
901	0.125730994
902	0.13625731
903	0.142279942
905	0.091520468
906	0.080994152
908	0.075730994
909	0.098124098
910	0.098124098
911	0.104678363
912	0.08625731
914	0.189033189
915	0.149415205
916	0.10994152
918	0.133625731
919	0.092929293
921	0.088888889
922	0.09033189
924	0.104678363
925	0.082539683
927	0.077344877
929	0.112573099
930	0.085137085
932	0.08625731
934	0.076353276
936	0.094152047
937	0.083625731
939	0.080994152
940	0.087734488
941	0.099415205
943	0.124098124
944	0.102046784
945	0.099415205
947	0.181481481
949	0.137085137
950	0.078917379
951	0.099415205
952	0.128362573
953	0.075730994
954	0.087734488
955	0.125730994
956	0.168253968
957	0.128362573
958	0.078362573
959	0.096783626
960	0.091520468
961	0.141520468
962	0.129292929
964	0.124098124
965	0.100721501
966	0.138888889
967	0.124098124
968	0.13625731
969	0.091520468
970	0.09382716
972	0.148148148
974	0.186435786
975	0.087734488
976	0.08625731
977	0.083625731
978	0.095526696
979	0.10968661
980	0.078362573
981	0.08625731
982	0.088888889
983	0.088888889
984	0.112573099
985	0.083625731
986	0.094152047
987	0.095526696
988	0.087734488
989	0.13625731
990	0.091520468
991	0.130994152
992	0.094152047
993	0.087734488
994	0.133625731
995	0.096783626
996	0.142279942
997	0.080994152
998	0.102046784
999	0.091737892
1000	0.100721501
1001	0.10994152
1002	0.07994228
1003	0.083625731
1004	0.128362573
1006	0.08625731
1007	0.10968661
1008	0.088888889
1009	0.104678363
1010	0.095526696
1011	0.077344877
1012	0.075730994
1013	0.080994152
1014	0.117836257
1015	0.147474747
1016	0.091520468
1017	0.078362573
1023	0.098124098
1024	0.125730994
1025	0.133625731
1026	0.077918425
1027	0.167836257
1028	0.107309942
1029	0.15994152
1030	0.096783626
1031	0.142279942
1032	0.078362573
1033	0.077344877
1034	0.10968661
1035	0.098124098
1036	0.099415205
1037	0.08625731
1038	0.163059163
1039	0.075730994
1040	0.112573099
1041	0.080994152
1042	0.094152047
1043	0.155266955
1044	0.152046784
1045	0.099415205
1046	0.094152047
1048	0.098124098
1049	0.104678363
1051	0.094152047
1052	0.094152047
1054	0.096783626
1055	0.08625731
1056	0.077344877
1057	0.088888889
1058	0.091520468
1060	0.08625731
1061	0.091520468
1063	0.080994152
1064	0.104678363
1066	0.102046784
1067	0.115204678
1068	0.087734488
1069	0.13625731
1070	0.129292929
1071	0.094152047
1072	0.087734488
1073	0.107309942
1074	0.095526696
1075	0.083625731
1076	0.083625731
1077	0.087734488
1078	0.108513709
1079	0.112573099
1080	0.075730994
1081	0.111111111
1082	0.104678363
1083	0.113708514
1084	0.08625731
1085	0.118903319
1086	0.104678363
1087	0.09033189
1088	0.083625731
1089	0.098124098
1090	0.125730994
1091	0.120467836
1092	0.099415205
1093	0.095407407
1094	0.143407407
1095	0.15994152
1096	0.117836257
1097	0.078917379
1098	0.105766526
1099	0.08625731
1100	0.112573099
1101	0.092929293
1102	0.083625731
1103	0.142279942
1104	0.085137085
1105	0.098124098
1106	0.083625731
1107	0.094152047
1108	0.102046784
1109	0.078362573
1110	0.125730994
1111	0.113708514
1112	0.128362573
1113	0.13019943
1114	0.120467836
1115	0.13625731
1116	0.088888889
1117	0.075730994
1118	0.120467836
1119	0.094152047
1120	0.104678363
1121	0.102046784
1122	0.078362573
1123	0.133625731
1124	0.099415205
1125	0.075730994
1126	0.107309942
1127	0.099430199
1128	0.113708514
1129	0.094152047
1130	0.112573099
1131	0.104678363
1132	0.173789174
1133	0.099415205
1134	0.083625731
1135	0.117836257
1136	0.102046784
1137	0.112573099
1138	0.098124098
1139	0.094152047
1140	0.08625731
1141	0.094152047
1142	0.078362573
1143	0.082539683
1144	0.104678363
1145	0.126695527
1146	0.10994152
1147	0.122507123
1148	0.083625731
1149	0.101994302
1150	0.088888889
1151	0.088888889
1152	0.103318903
1153	0.117836257
1154	0.080994152
1155	0.101994302
1156	0.128362573
1157	0.072150072
1158	0.08625731
1159	0.088888889
1160	0.080994152
1161	0.080994152
1162	0.094152047
1163	0.082539683
1164	0.113708514
1165	0.091520468
1166	0.130994152
1167	0.083625731
1168	0.122507123
1169	0.074747475
1170	0.08625731
1171	0.134487734
1172	0.088888889
1173	0.100721501
1174	0.091520468
1175	0.129292929
1176	0.092929293
1177	0.100721501
1178	0.073099415
1179	0.083625731
1180	0.096783626
1181	0.083625731
1182	0.096783626
1183	0.107309942
1184	0.102046784
1185	0.083625731
1186	0.13625731
1187	0.082539683
1188	0.092929293
1189	0.080994152
1190	0.094152047
1191	0.141209564
1192	0.120467836
1193	0.104678363
1194	0.078362573
1195	0.107309942
1196	0.094152047
1197	0.127635328
1198	0.091520468
1199	0.099415205
1200	0.074747475
1201	0.126695527
1202	0.16046176
1203	0.07994228
1204	0.085137085
1205	0.088888889
1206	0.08625731
1207	0.125730994
1208	0.123099415
1209	0.099415205
1210	0.125730994
1211	0.105916306
1212	0.077344877
1213	0.124098124
1214	0.091520468
1215	0.09033189
1216	0.094152047
1217	0.128362573
1218	0.104558405
1219	0.127635328
1220	0.104678363
1221	0.121500722
1222	0.116305916
1223	0.099415205
1224	0.075730994
1225	0.088888889
1226	0.088888889
1227	0.080994152
1228	0.080994152
1229	0.074747475
1230	0.107309942
1231	0.078362573
1232	0.103318903
1233	0.092929293
1234	0.073099415
1235	0.104678363
1236	0.131890332
1237	0.104678363
1238	0.142279942
1239	0.147474747
1240	0.165656566
1241	0.088888889
1242	0.094152047
1243	0.115204678
1244	0.085137085
1245	0.137891738
1246	0.081481481
1247	0.099415205
1248	0.083625731
1249	0.112573099
1250	0.115204678
1251	0.099415205
1252	0.123099415
1253	0.083625731
1254	0.077344877
1255	0.199422799
1256	0.121500722
1257	0.098124098
1258	0.114814815
1259	0.083625731
1260	0.134487734
1261	0.10994152
1262	0.08625731
1263	0.104678363
1264	0.096866097
1265	0.120467836
1266	0.094152047
1268	0.087734488
1269	0.104678363
1270	0.083625731
1271	0.118903319
1296	0.183625731
1297	0.175730994
1298	0.123099415
1299	0.096783626
1300	0.123099415
1301	0.094152047
1302	0.07994228
1303	0.129292929
1304	0.125730994
1305	0.196866097
1306	0.10994152
1307	0.101994302
1308	0.087734488
1309	0.073789174
1310	0.128362573
1311	0.16046176
1312	0.178362573
1313	0.15994152
1314	0.103318903
1315	0.123099415
1316	0.111111111
1317	0.078362573
1318	0.082539683
1319	0.078362573
1320	0.178643579
1321	0.133625731
1322	0.077344877
1323	0.075730994
1324	0.14045584
1325	0.080994152
1326	0.099415205
1327	0.078362573
1328	0.112573099
1329	0.096783626
1330	0.104678363
1331	0.094152047
1332	0.102046784
1333	0.091520468
1334	0.167836257
1335	0.137085137
1336	0.13625731
1337	0.080994152
1338	0.18625731
1339	0.152046784
1340	0.105916306
1341	0.083625731
1342	0.08625731
1343	0.115204678
1344	0.107309942
1345	0.095526696
1346	0.088888889
1347	0.094152047
1348	0.152669553
1349	0.09033189
1350	0.111111111
1351	0.149415205
1352	0.157309942
1353	0.080994152
1354	0.188888889
1355	0.091520468
1356	0.144152047
1357	0.121500722
1358	0.091520468
1359	0.10994152
1360	0.117836257
1361	0.10994152
1362	0.100721501
1363	0.073099415
1364	0.074747475
1365	0.075730994
1366	0.128362573
1367	0.099415205
1368	0.087734488
1369	0.115204678
1370	0.099415205
1371	0.144152047
1372	0.102046784
1373	0.09033189
1374	0.10994152
1375	0.163059163
1376	0.092740741
1377	0.107122507
1378	0.162573099
1379	0.111111111
1380	0.098124098
1381	0.165204678
1382	0.189033189
1383	0.13968254
1384	0.082539683
1385	0.089173789
1386	0.080994152
1387	0.10994152
1388	0.091520468
1389	0.100721501
1390	0.07994228
1391	0.10994152
1392	0.115204678
1393	0.092929293
1394	0.124098124
1395	0.120467836
1396	0.080994152
1397	0.09033189
1398	0.13625731
1399	0.15994152
1400	0.088888889
1401	0.157864358
1402	0.096783626
1404	0.080994152
1405	0.137085137
1406	0.168253968
1407	0.098124098
1408	0.074747475
1409	0.125730994
1410	0.125730994
1411	0.116305916
1412	0.102046784
1413	0.191520468
1414	0.099415205
1415	0.102046784
1416	0.104678363
1417	0.085137085
1418	0.105916306
1419	0.094152047
1420	0.094152047
1421	0.112573099
1422	0.091520468
1423	0.088888889
1424	0.096783626
1425	0.073099415
1426	0.131890332
1427	0.078362573
1430	0.08625731
1431	0.080994152
1432	0.10994152
1433	0.099415205
1434	0.130994152
1435	0.078362573
1436	0.085137085
1437	0.078362573
1438	0.124098124
1439	0.09033189
1440	0.085137085
1441	0.091520468
1442	0.107309942
1443	0.085137085
1444	0.085137085
1445	0.080994152
1446	0.107309942
1447	0.083625731
1448	0.078362573
1449	0.112573099
1450	0.113708514
1451	0.163059163
1452	0.080994152
1454	0.13968254
1455	0.080994152
1456	0.120467836
1457	0.120467836
1458	0.083625731
1459	0.121500722
1460	0.10994152
1461	0.099415205
1462	0.107309942
1463	0.096783626
1464	0.094152047
1465	0.088888889
1466	0.094152047
1467	0.091520468
1468	0.075730994
1469	0.152669553
1470	0.094152047
1471	0.080994152
1472	0.094152047
1473	0.103318903
1474	0.102046784
1475	0.107309942
1476	0.129292929
1477	0.094152047
1478	0.080994152
1479	0.083625731
1480	0.100721501
1481	0.07994228
1482	0.112573099
1483	0.083625731
1484	0.125730994
1485	0.094152047
1486	0.078362573
1487	0.117836257
1488	0.094152047
1489	0.078362573
1490	0.083625731
1491	0.080994152
1492	0.089173789
1493	0.083625731
1494	0.080994152
1495	0.08625731
1496	0.099415205
1497	0.088888889
1498	0.099415205
1499	0.091520468
1500	0.117836257
1501	0.087734488
1502	0.074074074
1503	0.074747475
1504	0.08625731
1505	0.092929293
1506	0.099415205
1508	0.126695527
1509	0.091520468
1510	0.078917379
1511	0.075730994
1512	0.115204678
1513	0.127635328
1514	0.07994228
1515	0.091520468
1516	0.08625731
1517	0.076740741
1518	0.112573099
1519	0.080994152
1521	0.130994152
1522	0.102046784
1523	0.08625731
1524	0.088888889
1525	0.145584046
1526	0.125730994
1527	0.078362573
1528	0.094152047
1529	0.100721501
1530	0.08625731
1531	0.117836257
1532	0.102046784
1533	0.131890332
1534	0.091520468
1535	0.099415205
1536	0.105916306
1537	0.078362573
1539	0.117836257
1540	0.077344877
1541	0.091520468
1542	0.087734488
1543	0.078917379
1544	0.183625731
1545	0.094152047
1546	0.087734488
1548	0.142279942
1550	0.091520468
1551	0.080994152
1552	0.123099415
1553	0.087734488
1554	0.080994152
1555	0.105916306
1556	0.100721501
1557	0.083625731
1558	0.125730994
1559	0.083625731
1560	0.117199391
1561	0.088888889
1562	0.09033189
1563	0.123099415
1564	0.144877345
1565	0.130994152
1566	0.099415205
1567	0.157864358
1568	0.115204678
1569	0.102046784
1570	0.107309942
1571	0.083625731
1572	0.099415205
1573	0.152669553
1574	0.144877345
1575	0.100721501
1576	0.134487734
1577	0.096783626
1578	0.083625731
1579	0.105916306
1580	0.10994152
1581	0.123099415
1582	0.137085137
1583	0.10994152
1584	0.113708514
1585	0.091520468
1586	0.111111111
1587	0.091520468
1588	0.080994152
1589	0.094152047
1590	0.075730994
1591	0.126695527
1592	0.158404558
1593	0.078362573
1594	0.09033189
1595	0.095526696
1596	0.131890332
1597	0.07994228
1598	0.078362573
1599	0.092929293
1600	0.083625731
1601	0.095526696
1602	0.091520468
1603	0.123099415
1604	0.080994152
1605	0.115204678
1606	0.096783626
1607	0.088888889
1608	0.07994228
1609	0.102046784
1611	0.120467836
1612	0.108513709
1613	0.138888889
1614	0.152046784
1615	0.144877345
1616	0.091520468
1617	0.099415205
1618	0.088888889
1619	0.134487734
1620	0.124098124
1621	0.077344877
1622	0.091520468
1623	0.107309942
1624	0.080994152
1625	0.092929293
1626	0.117836257
1627	0.104678363
1628	0.094152047
1630	0.157309942
1631	0.102046784
1632	0.147474747
1633	0.125730994
1634	0.120467836
1635	0.086609687
1636	0.07994228
1637	0.096783626
1638	0.095526696
1639	0.175730994
1640	0.096783626
1641	0.102046784
1642	0.149415205
1643	0.13625731
1644	0.099415205
1645	0.088888889
1646	0.104678363
1647	0.112573099
1648	0.083625731
1649	0.073099415
1650	0.091520468
1651	0.123099415
1652	0.104678363
1653	0.165656566
1654	0.102046784
1655	0.096783626
1656	0.121500722
1657	0.099415205
1658	0.095526696
1659	0.150712251
1660	0.094152047
1661	0.128362573
1662	0.126695527
1663	0.083625731
1664	0.080994152
1665	0.094152047
1666	0.112573099
1667	0.096783626
1668	0.077344877
1669	0.082539683
1670	0.078362573
1671	0.08625731
1672	0.121500722
1673	0.112573099
1674	0.096783626
1675	0.183625731
1676	0.075730994
1677	0.078362573
1678	0.089173789
1679	0.09033189
1680	0.083625731
1681	0.117836257
1682	0.128362573
1683	0.094152047
1684	0.098124098
1685	0.094152047
1686	0.102046784
1687	0.102046784
1688	0.117836257
1689	0.092929293
1690	0.142279942
1691	0.104678363
1692	0.147474747
1693	0.141520468
1694	0.094152047
1695	0.105916306
1696	0.155266955
1697	0.129292929
1698	0.125730994
1699	0.099415205
1700	0.09033189
1701	0.096783626
1702	0.111111111
1703	0.104678363
1704	0.083625731
1705	0.08625731
1706	0.120467836
1707	0.099415205
1708	0.088888889
1709	0.120467836
1710	0.102046784
1711	0.100721501
1712	0.094152047
1713	0.087734488
1714	0.115204678
1715	0.083625731
1716	0.08625731
1717	0.133625731
1718	0.099415205
1719	0.08625731
1720	0.08625731
1721	0.121500722
1722	0.085137085
1723	0.128362573
1724	0.099415205
1725	0.118903319
1726	0.094152047
1727	0.091520468
1728	0.102046784
1729	0.13968254
1730	0.08625731
1731	0.082539683
1732	0.073099415
1733	0.141520468
1734	0.08625731
1735	0.103318903
1736	0.095526696
1737	0.083625731
1739	0.103318903
1741	0.175730994
1743	0.100721501
1745	0.096783626
1746	0.080994152
1748	0.088888889
1750	0.098124098
1752	0.111111111
1754	0.128362573
1756	0.091520468
1758	0.099415205
1760	0.103407407
1762	0.075730994
1763	0.075730994
1765	0.083625731
1766	0.112250712
1767	0.096783626
1768	0.16046176
1769	0.096783626
1770	0.122074074
1771	0.07994228
1772	0.096783626
1773	0.138888889
1774	0.095526696
1775	0.080994152
1776	0.094152047
1777	0.13019943
1778	0.077344877
1779	0.104678363
1781	0.08625731
1782	0.104678363
1783	0.077344877
1784	0.080994152
1786	0.099415205
1788	0.105916306
1789	0.103318903
1791	0.125730994
1793	0.10994152
1794	0.154678363
1795	0.104678363
1796	0.112573099
1797	0.103318903
1798	0.115204678
1799	0.120467836
1802	0.091520468
1803	0.115204678
1805	0.207309942
1806	0.105916306
1808	0.147474747
1810	0.080994152
1811	0.111111111
1812	0.088888889
1813	0.118903319
1814	0.091520468
1815	0.078362573
