sound	cont
ぎと	7.94906E-06
キな	7.94906E-06
きな	0.007674991
ギな	7.12283E-05
ぎな	7.94906E-06
キに	7.94906E-06
きに	0.000754881
ギに	8.71517E-05
ぎに	7.94906E-06
きぬ	7.94906E-06
ギぬ	7.14771E-05
ぎぬ	0.000293908
キね	7.94906E-06
きね	7.94906E-06
ぎね	5.52546E-05
キノ	2.39664E-05
キの	2.39241E-05
きノ	0.000277184
きの	3.95887E-05
ギノ	3.95887E-05
ぎノ	7.1331E-05
キは	7.94906E-06
きは	7.94906E-06
キば	7.94906E-06
きば	7.94906E-06
ギは	2.37176E-05
ぎは	0.000245815
ぎば	2.38076E-05
キひ	7.94906E-06
きひ	5.55247E-05
きビ	3.96927E-05
キふ	2.38076E-05
きふ	0.001088588
きぶ	7.94906E-06
キヘ	7.94906E-06
キへ	2.39241E-05
きヘ	0.000166521
きへ	3.96927E-05
ぎへ	2.39241E-05
きほ	0.000245827
ぎほ	2.37176E-05
キま	0.000199313
きま	0.000356837
ギま	7.94906E-06
ぎま	7.94906E-06
キみ	7.94906E-06
きミ	0.000198411
きみ	2.37176E-05
ギみ	3.96661E-05
ぎミ	7.10231E-05
ぎみ	5.55638E-05
キむ	7.94906E-06
きむ	0.00010274
ギむ	3.96913E-05
ぎむ	7.94906E-06
キメ	7.94906E-06
きメ	7.94906E-06
きめ	7.94906E-06
ぎメ	8.68817E-05
キも	2.38076E-05
きも	0.003191842
ぎも	2.38202E-05
キや	7.94906E-06
きや	7.94906E-06
ギや	7.94906E-06
ぎや	7.94906E-06
きゆ	0.000311062
ギゆ	7.94906E-06
ぎゆ	3.97953E-05
キヨ	3.94861E-05
キよ	7.94906E-06
きヨ	7.94906E-06
きよ	3.94861E-05
ぎよ	7.94906E-06
キら	0.000135876
きら	5.52546E-05
ギら	2.37176E-05
ぎら	2.37176E-05
キり	7.94906E-06
きり	0.000103176
ギり	0.000375376
ぎり	5.55247E-05
きる	5.57086E-05
ぎる	0.000119245
きれ	0.000198775
きロ	2.39241E-05
ぎろ	7.94906E-06
キわ	2.37176E-05
きわ	0.00261003
ぎわ	7.94906E-06
キゐ	7.94906E-06
きゐ	0.000245492
キを	8.80355E-05
きを	0.001091368
ギを	0.00021294
ぎを	2.39241E-05
くあ	7.94906E-06
くい	7.94906E-06
くう	3.96661E-05
くエ	5.6001E-05
くお	0.000280243
くか	5.55247E-05
くが	0.000135126
ぐか	7.94906E-06
ぐが	3.98992E-05
くキ	5.54472E-05
くき	7.94906E-06
くぎ	7.94906E-06
ぐキ	7.94906E-06
ぐき	7.94906E-06
くく	0.000102765
くぐ	7.94906E-06
ぐく	7.94906E-06
くケ	3.94861E-05
くけ	7.94906E-06
くコ	0.000705301
くこ	7.94906E-06
くゴ	7.94906E-06
くご	3.98992E-05
くさ	2.38202E-05
ぐさ	0.000405143
くし	0.000182928
くじ	7.94906E-06
ぐし	7.94906E-06
くす	0.000152105
くず	3.96913E-05
くせ	7.94906E-06
ぐせ	2.39241E-05
くそ	5.55624E-05
くゾ	8.69982E-05
くた	0.000625528
くだ	7.94906E-06
ぐた	7.20183E-05
くち	7.94906E-06
くぢ	7.94906E-06
くつ	7.94906E-06
くづ	2.38076E-05
ぐつ	7.94906E-06
くて	5.58743E-05
くト	0.001459706
くと	7.94906E-06
ぐト	0.000151101
くな	0.006435771
ぐな	7.94906E-06
くに	0.007394709
ぐに	2.39241E-05
くぬ	2.37176E-05
くね	3.97953E-05
くノ	7.94906E-06
くの	5.55624E-05
くは	0.003334357
くば	2.39241E-05
ぐは	2.39241E-05
くヒ	7.94906E-06
くひ	0.00042058
くび	7.94906E-06
ぐひ	0.002485773
くふ	7.94906E-06
くぶ	2.39241E-05
ぐふ	7.94906E-06
くへ	7.94906E-06
くベ	0.000673247
ぐベ	0.000119047
くほ	7.14084E-05
ぐほ	7.94906E-06
くま	2.39664E-05
ぐま	3.96787E-05
くみ	2.37176E-05
ぐみ	7.94906E-06
くむ	2.39241E-05
くメ	5.58548E-05
くめ	7.94906E-06
ぐめ	7.94906E-06
くも	3.96913E-05
ぐも	7.94906E-06
くや	0.000359781
ぐや	2.39241E-05
くゆ	0.00016808
くヨ	2.38202E-05
くよ	7.14336E-05
ぐヨ	7.94906E-06
くら	0.000102971
ぐら	0.001435162
くり	0.000436444
ぐり	3.99837E-05
くる	2.38076E-05
ぐる	0.000166381
くれ	7.20183E-05
ぐれ	7.12032E-05
くろ	7.94906E-06
ぐロ	7.94906E-06
ぐろ	3.99837E-05
くわ	0.000229969
くを	0.001439978
ぐを	7.94906E-06
けい	3.97953E-05
ケお	7.94906E-06
ケか	7.94906E-06
けか	7.94906E-06
ケが	3.97349E-05
ゲか	0.000151812
げか	2.37176E-05
ケき	3.94861E-05
ゲき	2.39241E-05
ケく	3.94861E-05
けく	0.000662615
ケぐ	7.94906E-06
ゲく	8.72418E-05
げく	2.38202E-05
ケけ	7.94906E-06
ゲケ	7.94906E-06
ゲけ	7.94906E-06
ケコ	7.94906E-06
けこ	3.97953E-05
ケゴ	7.94906E-06
ゲコ	0.000149968
ゲこ	7.94906E-06
ケさ	0.00021294
けさ	7.94906E-06
ケざ	7.94906E-06
ゲさ	7.13958E-05
ゲざ	3.97953E-05
ケし	0.000437207
けし	7.94906E-06
ケじ	2.39241E-05
ゲし	0.000103307
ゲじ	2.37176E-05
ケず	3.94861E-05
ゲず	2.38076E-05
ケせ	7.94906E-06
けせ	3.94861E-05
ゲせ	7.17454E-05
ケソ	7.94906E-06
けそ	7.94906E-06
ケゾ	7.94906E-06
ゲソ	2.38202E-05
ケた	7.94906E-06
けた	7.94906E-06
ケだ	5.54598E-05
ゲた	7.94906E-06
ケぢ	7.94906E-06
ゲち	2.37176E-05
ケつ	0.000278902
ケづ	2.38202E-05
ゲつ	7.94906E-06
ケて	8.78245E-05
けて	2.38202E-05
ゲて	3.96913E-05
ケト	2.38202E-05
ケと	3.96927E-05
けト	8.72544E-05
ケド	0.000564917
けド	5.54347E-05
げト	3.95761E-05
ゲド	2.37176E-05
ケな	0.000199871
けな	0.000231207
ゲな	2.38076E-05
ケに	0.000278781
けに	7.94906E-06
ゲに	7.12297E-05
ケぬ	0.000103125
けぬ	3.98375E-05
ゲぬ	2.38202E-05
ケね	7.94906E-06
ゲね	7.94906E-06
ケノ	0.000626923
ケの	2.38202E-05
けノ	0.000103488
けの	7.13832E-05
ゲノ	2.39241E-05
げノ	7.94906E-06
ケは	5.55247E-05
けは	3.98375E-05
ケば	0.001997274
けば	8.77868E-05
ゲば	7.94906E-06
ケひ	0.000167671
ケふ	7.94906E-06
けふ	5.6001E-05
ケぶ	5.54598E-05
ゲふ	2.38076E-05
ケま	7.94906E-06
けま	3.96661E-05
ゲま	2.39241E-05
げま	7.94906E-06
ケみ	0.000135517
ゲみ	5.6001E-05
ケむ	7.94906E-06
けむ	0.001247241
ゲむ	8.72418E-05
ケメ	2.38202E-05
けメ	0.000231753
ケも	2.37176E-05
ゲも	7.94906E-06
ケや	3.94861E-05
けや	5.55624E-05
ゲや	7.94906E-06
ケゆ	0.000246744
ケヨ	2.37176E-05
けヨ	7.94906E-06
けら	0.000420186
ケり	7.94906E-06
けり	7.94906E-06
ゲり	5.53572E-05
ケる	7.94906E-06
ける	0.000433699
けれ	0.000472451
ケロ	7.94906E-06
ゲロ	2.39664E-05
ケわ	2.38076E-05
けわ	2.38202E-05
ケを	7.94906E-06
けを	7.94906E-06
ゲを	3.99837E-05
げを	7.94906E-06
コい	2.37176E-05
コう	2.38076E-05
こう	3.97349E-05
コエ	7.94906E-06
こエ	7.94906E-06
こえ	7.19338E-05
ごエ	2.39664E-05
ゴお	5.55247E-05
こか	7.94906E-06
コが	7.94906E-06
こが	0.005357895
ごか	2.38202E-05
ごが	3.99837E-05
コき	7.94906E-06
こき	0.00021384
コぎ	5.6001E-05
ごき	3.96787E-05
コく	7.94906E-06
こく	2.39664E-05
コぐ	7.94906E-06
こぐ	7.94906E-06
ごく	7.94906E-06
コケ	7.94906E-06
こけ	7.94906E-06
ココ	0.000134918
コゴ	7.94906E-06
ゴコ	7.94906E-06
コさ	7.10231E-05
こさ	3.96787E-05
コざ	7.94906E-06
ゴさ	2.39664E-05
ごさ	2.37176E-05
コし	0.000967094
こし	7.94906E-06
コじ	0.000166174
こじ	2.37176E-05
ゴし	2.38202E-05
ごし	7.94906E-06
コす	2.38202E-05
こす	7.94906E-06
コず	0.00010256
コせ	7.94906E-06
こせ	7.94906E-06
コソ	7.94906E-06
こソ	7.94906E-06
こそ	7.94906E-06
コゾ	0.000261532
こゾ	2.37176E-05
ごゾ	7.94906E-06
コた	7.94906E-06
こた	2.39241E-05
コだ	0.000612721
コち	7.94906E-06
こち	7.94906E-06
こぢ	7.94906E-06
コつ	2.37176E-05
コづ	8.75593E-05
ごつ	7.15685E-05
コて	3.96927E-05
ゴて	2.38076E-05
コト	7.94906E-06
こト	7.94906E-06
コド	7.94906E-06
こド	0.000311359
ゴト	0.000325897
ごト	2.39241E-05
コな	7.94906E-06
こな	7.94906E-06
ごな	7.12932E-05
コに	0.00045252
こに	5.55247E-05
ごに	7.18494E-05
コぬ	0.000498881
コね	0.000136087
こね	7.94906E-06
ごね	2.39664E-05
コノ	0.000293837
コの	2.39664E-05
こノ	8.78472E-05
ごノ	7.94906E-06
コは	0.000213749
こは	0.0008942
コば	7.94906E-06
こば	7.94906E-06
ゴは	7.94906E-06
コひ	2.38202E-05
こヒ	2.39664E-05
こひ	0.000183155
こビ	5.54347E-05
ごヒ	0.000198431
コふ	7.94906E-06
こふ	7.94906E-06
コぶ	7.94906E-06
こぶ	3.94861E-05
こへ	7.94906E-06
コほ	0.000103634
こほ	0.000247923
ごほ	7.94906E-06
コま	5.55638E-05
こま	5.55624E-05
ごま	8.72683E-05
こみ	7.94906E-06
コむ	7.94906E-06
コメ	0.000103822
こメ	7.94906E-06
ゴメ	3.96787E-05
コも	2.39241E-05
こも	0.000247624
ゴも	0.000151735
ごも	7.94906E-06
コや	7.94906E-06
こや	2.37176E-05
ゴや	3.98249E-05
ごや	7.94906E-06
コゆ	0.000389792
こゆ	7.18494E-05
コヨ	8.72892E-05
コよ	3.94861E-05
こヨ	7.94906E-06
こよ	7.94906E-06
コら	3.99414E-05
こら	7.10231E-05
コり	0.000134097
ゴり	7.94906E-06
コる	2.39241E-05
コれ	0.000214164
ゴれ	7.94906E-06
コロ	7.94906E-06
こロ	0.000247913
ゴロ	2.38202E-05
ごろ	7.94906E-06
コわ	2.39664E-05
こわ	7.94906E-06
ごゐ	3.94861E-05
コゑ	0.003578597
ゴゑ	2.38076E-05
コを	2.38202E-05
こを	5.6001E-05
ごを	7.94906E-06
さあ	7.94906E-06
さい	7.94906E-06
ざい	7.94906E-06
さう	2.39241E-05
ざう	7.94906E-06
さエ	2.39241E-05
さお	2.37176E-05
さか	0.005388513
さが	0.000152105
ざか	8.71643E-05
さキ	2.38076E-05
さき	0.009997221
さギ	0.000341773
さぎ	2.37176E-05
さく	0.004248379
さぐ	7.94906E-06
さケ	0.002916086
さけ	0.001261587
さゲ	3.99837E-05
さコ	7.11257E-05
さこ	7.94906E-06
さゴ	7.94906E-06
さご	7.14336E-05
ざコ	7.94906E-06
ざこ	7.14336E-05
ささ	7.94906E-06
さざ	7.94906E-06
ざさ	0.000183981
さし	0.000647459
さじ	0.000182398
ざし	0.001278218
さす	2.37176E-05
さず	8.71517E-05
ざす	2.37176E-05
させ	2.38202E-05
ざせ	3.98249E-05
さゾ	7.94906E-06
ざゾ	7.94906E-06
さた	2.37176E-05
さだ	7.94906E-06
さぢ	7.94906E-06
さつ	0.000783479
さづ	7.94906E-06
ざつ	7.94906E-06
さで	7.13832E-05
さト	0.000167467
さと	0.003574144
さド	2.39241E-05
さど	3.96927E-05
さな	0.001016
ざな	7.94906E-06
さに	0.000343221
ざに	2.38202E-05
さぬ	7.94906E-06
ざぬ	2.38202E-05
さね	0.001648055
ざね	2.39664E-05
さノ	2.39664E-05
さの	7.94906E-06
ざノ	2.37176E-05
ざの	2.39664E-05
さは	8.78768E-05
さば	7.94906E-06
ざは	7.94906E-06
さひ	0.000119775
さビ	7.94906E-06
さび	0.000135941
さふ	0.000245944
さぶ	7.94906E-06
ざふ	7.94906E-06
さヘ	0.000965771
さへ	2.39241E-05
さほ	0.000454436
さま	5.55247E-05
ざま	3.94861E-05
さみ	3.94861E-05
ざみ	7.94906E-06
さむ	7.94906E-06
ざむ	8.77627E-05
さメ	0.001538307
ざメ	3.96927E-05
さも	8.741E-05
さや	3.96913E-05
さゆ	7.94906E-06
ざゆ	2.37176E-05
さヨ	7.94906E-06
さよ	7.94906E-06
さら	0.003259481
ざら	8.70995E-05
さり	7.94906E-06
ざり	7.94906E-06
さる	7.94906E-06
ざる	0.000103073
され	5.55638E-05
ざれ	2.39664E-05
さわ	7.10231E-05
ざわ	2.39664E-05
さゐ	7.94906E-06
さゑ	2.39664E-05
さを	0.000678902
ざを	7.94906E-06
しあ	7.94906E-06
しい	2.39241E-05
じい	2.38202E-05
しう	0.000293171
しエ	2.38076E-05
しえ	7.12283E-05
しお	7.94906E-06
しか	0.002292385
しが	7.13832E-05
じか	8.73047E-05
じが	0.000103359
しキ	2.39664E-05
しき	2.37176E-05
しぎ	7.94906E-06
じき	3.98992E-05
しく	2.39664E-05
しぐ	3.94861E-05
じく	2.38076E-05
しケ	7.94906E-06
しけ	0.001948904
しゲ	0.000311476
しげ	2.38202E-05
じけ	2.39664E-05
しコ	0.000848955
しこ	0.000150835
しゴ	7.94906E-06
じコ	3.96927E-05
しさ	0.000135045
しし	2.38202E-05
しじ	7.94906E-06
じし	2.39241E-05
しす	5.55247E-05
しせ	3.96661E-05
しソ	7.10231E-05
しそ	7.94906E-06
しゾ	0.000359401
じゾ	7.94906E-06
した	0.00016666
しだ	0.00019965
しち	3.95761E-05
しぢ	7.94906E-06
しつ	0.001203757
しづ	0.000276427
して	2.39241E-05
しで	7.94906E-06
じて	7.94906E-06
しト	7.94906E-06
しと	2.39241E-05
しド	2.37176E-05
じト	2.38202E-05
しな	7.94906E-06
しに	0.003557191
じに	7.94906E-06
しぬ	2.37176E-05
じぬ	5.58743E-05
しね	2.39241E-05
しノ	0.000439471
しの	0.000182239
じノ	0.000215625
じの	0.000103547
しは	5.55247E-05
しば	0.000167684
じは	2.39664E-05
しヒ	5.58743E-05
しひ	2.38076E-05
しビ	7.94906E-06
しび	0.000325977
しふ	8.73047E-05
しぶ	5.58743E-05
しヘ	3.94861E-05
しへ	2.39241E-05
しべ	8.77432E-05
じヘ	7.1452E-05
しほ	7.94906E-06
しま	3.99414E-05
じま	7.94906E-06
しミ	7.94906E-06
しみ	0.00421762
じみ	5.57522E-05
しむ	0.000103176
しメ	3.96927E-05
しめ	7.18494E-05
じメ	0.000181609
じめ	5.6001E-05
しも	0.001041957
じも	0.000134855
しや	0.000183675
じや	2.38076E-05
しゆ	0.000150687
しヨ	8.74086E-05
しよ	7.94906E-06
しら	0.000103312
しり	7.94906E-06
じり	0.000103592
しる	2.38076E-05
じる	7.94906E-06
しれ	0.000134918
じれ	7.94906E-06
しロ	7.94906E-06
しろ	7.94906E-06
じロ	7.94906E-06
じろ	3.94861E-05
しわ	0.000245196
しゐ	7.94906E-06
しゑ	7.94906E-06
しを	2.39664E-05
じを	7.94906E-06
すあ	7.15207E-05
ずあ	7.94906E-06
すい	7.11132E-05
ずい	7.94906E-06
すう	2.39664E-05
すお	7.94906E-06
ずお	5.56664E-05
すか	0.000182985
すが	7.94906E-06
ずか	0.000659209
ずが	3.96913E-05
すき	7.94906E-06
すギ	0.000549101
すぎ	7.94906E-06
ずき	0.000118959
すく	0.00026355
すぐ	0.001068845
ずく	7.94906E-06
すケ	7.94906E-06
すけ	0.000119775
すゲ	2.39664E-05
ずけ	7.10231E-05
すコ	2.39664E-05
すこ	7.18494E-05
すご	7.94906E-06
ずコ	5.55638E-05
ずこ	7.94906E-06
すさ	7.94906E-06
すし	0.000340803
ずし	0.000166534
すす	0.000309261
すず	2.39664E-05
すソ	7.94906E-06
すそ	7.94906E-06
すゾ	0.000103263
ずゾ	2.38202E-05
すた	7.16163E-05
すだ	2.39664E-05
ずた	3.99414E-05
すつ	2.37176E-05
ずつ	3.95887E-05
すて	5.54598E-05
すで	7.94906E-06
ずて	0.000423386
すト	0.000149866
すド	2.37176E-05
ずト	2.38076E-05
すな	0.002772092
ずな	0.000246473
すに	5.53572E-05
ずに	0.000119181
ずぬ	2.39664E-05
ずね	7.94906E-06
すノ	0.001739391
すの	7.94906E-06
ずノ	7.94906E-06
すは	0.000247256
すば	0.000166234
ずは	7.94906E-06
すヒ	7.94906E-06
すひ	3.95761E-05
すび	3.98992E-05
ずひ	0.000134744
すぶ	0.000119554
ずふ	8.72892E-05
すベ	0.000469643
すべ	7.94906E-06
ずヘ	3.97953E-05
ずほ	3.95887E-05
すま	0.000642726
ずま	5.56538E-05
すみ	7.94906E-06
ずみ	2.37176E-05
すむ	0.000883772
すメ	7.94906E-06
すめ	0.000103058
すも	0.000388183
ずも	0.000102809
すや	7.94906E-06
ずや	0.000261849
すゆ	7.94906E-06
ずゆ	7.94906E-06
すよ	2.38076E-05
すら	3.94861E-05
すり	7.94906E-06
