sound	cont
すよ	0.000225645
すら	0.001609266
すり	0.000414179
する	3.91056E-05
すれ	0.001891874
ずロ	2.35224E-05
すわ	7.06237E-05
ずわ	3.93702E-05
すゑ	0.000149479
ずゑ	7.82198E-06
すを	0.000133027
ずを	7.82198E-06
せい	7.82198E-06
ぜい	7.82198E-06
せお	7.82198E-06
せか	0.000133379
せが	3.95642E-05
ぜか	8.54695E-05
せキ	7.82198E-06
せき	3.93935E-05
せく	7.82198E-06
ぜく	7.82198E-06
せけ	7.82198E-06
せコ	3.93935E-05
せこ	7.82198E-06
せゴ	2.3499E-05
せご	7.82198E-06
ぜコ	2.3499E-05
ぜゴ	0.000101285
せさ	7.82198E-06
ぜさ	7.82198E-06
せし	7.82198E-06
せす	7.82198E-06
せず	0.000336978
せぜ	7.82198E-06
ぜせ	2.35224E-05
せソ	0.000150037
ぜゾ	2.33807E-05
せた	0.000117088
ぜた	3.89115E-05
せぢ	3.95642E-05
せつ	8.71776E-05
せづ	7.82198E-06
せて	0.000134332
せト	0.000101884
せと	6.99107E-05
せド	7.06003E-05
ぜト	7.82198E-06
せな	0.000457563
ぜな	2.32345E-05
せに	7.82198E-06
ぜに	3.86469E-05
せぬ	5.48106E-05
せね	8.63242E-05
せノ	5.48106E-05
せの	7.82198E-06
ぜノ	7.82198E-06
せは	8.50306E-05
せば	7.82198E-06
ぜは	5.44982E-05
せひ	7.82198E-06
せふ	8.57482E-05
ぜふ	2.32345E-05
せほ	7.82198E-06
せま	5.49233E-05
ぜま	0.000132274
せみ	0.001461797
せむ	7.82198E-06
せメ	0.000133402
せめ	2.36931E-05
せも	0.000118461
ぜも	3.86469E-05
せや	5.44937E-05
せゆ	7.82198E-06
ぜゆ	7.82198E-06
せヨ	7.82198E-06
せよ	2.32345E-05
せら	7.82198E-06
せり	0.00039684
せる	0.000133238
せれ	7.82198E-06
せロ	7.06237E-05
せわ	7.82198E-06
せを	3.95642E-05
ぜを	7.82198E-06
ソあ	0.000117358
そあ	7.82198E-06
ゾあ	0.000209507
ソい	7.82198E-06
ゾい	0.000149979
そう	3.89395E-05
ソエ	5.40594E-05
ソお	7.82198E-06
ゾお	5.54354E-05
ソか	7.82198E-06
そか	2.36931E-05
ソが	7.82198E-06
そが	7.82198E-06
ゾか	0.000211171
ソき	3.92229E-05
そき	3.86469E-05
そぎ	7.82198E-06
ゾキ	2.33807E-05
ゾき	7.82198E-06
ソく	5.49233E-05
そく	3.89395E-05
ゾく	3.86469E-05
ソケ	3.89395E-05
そケ	2.33807E-05
ソコ	0.000131122
ソこ	7.82198E-06
そコ	3.93935E-05
そこ	6.97598E-05
そゴ	7.82198E-06
ゾコ	0.000133767
ゾこ	7.82198E-06
ソさ	3.87932E-05
ゾさ	0.0001491
ソし	7.07944E-05
そし	7.82198E-06
ゾし	8.63776E-05
ゾす	0.000193962
そせ	7.82198E-06
ゾせ	2.3499E-05
そそ	7.82198E-06
ゾソ	3.89349E-05
ソた	7.82198E-06
ゾた	7.82198E-06
そち	2.36931E-05
ソつ	2.32345E-05
ゾつ	7.82198E-06
そで	7.82198E-06
ソト	8.57341E-05
そト	3.89115E-05
ソド	7.82198E-06
ゾト	7.82198E-06
ソな	5.48765E-05
ゾな	0.000228115
ソに	2.33807E-05
そに	2.35224E-05
ソぬ	7.82198E-06
そぬ	7.82198E-06
ゾぬ	2.32345E-05
ソね	7.82198E-06
ソノ	0.000292555
そノ	6.97365E-05
その	2.33807E-05
ゾノ	7.05302E-05
ソは	0.000132274
そは	7.82198E-06
ソば	3.86469E-05
そば	7.82198E-06
ゾは	5.48106E-05
ソひ	0.000197305
そひ	7.82198E-06
そび	7.82198E-06
ゾヒ	7.82198E-06
ゾひ	7.82198E-06
ソふ	7.82198E-06
そふ	3.92229E-05
ソぶ	2.36931E-05
そぶ	3.92229E-05
ゾふ	0.000132498
ぞふ	7.82198E-06
ソヘ	7.82198E-06
ソへ	3.90578E-05
そヘ	2.32345E-05
ソべ	7.82198E-06
そベ	5.54354E-05
ゾヘ	0.000116875
ぞヘ	3.91761E-05
ソほ	7.82198E-06
ゾほ	7.82198E-06
ソま	7.82198E-06
そま	6.94719E-05
ゾま	5.54354E-05
ソミ	2.35224E-05
ソみ	2.32345E-05
そミ	7.82198E-06
ゾミ	3.93935E-05
ゾみ	7.82198E-06
ソむ	7.82198E-06
そむ	3.93935E-05
ゾむ	7.82198E-06
ソメ	3.89395E-05
ソも	7.02656E-05
そも	2.35224E-05
ゾも	7.82198E-06
ソや	7.82198E-06
そや	3.91761E-05
ゾや	7.08E-05
ソゆ	7.82198E-06
そゆ	3.86469E-05
ゾゆ	7.82198E-06
ソヨ	7.82198E-06
ゾヨ	2.33807E-05
そら	0.000133486
ソり	7.82198E-06
ソる	2.33807E-05
ソれ	0.000102112
ソロ	2.3499E-05
ソわ	7.09941E-05
ゾわ	0.000117561
ソを	2.3499E-05
そを	0.000133627
ゾを	2.32345E-05
たあ	7.82198E-06
だあ	0.000336768
たい	7.13065E-05
たエ	0.003420144
だエ	2.35224E-05
たお	0.000211606
だお	3.91761E-05
たか	0.000179843
たが	0.00047699
だか	2.33807E-05
たき	3.93702E-05
たぎ	8.59707E-05
だき	3.90812E-05
たく	0.001211761
たぐ	7.82198E-06
だく	0.000369676
たケ	8.57341E-05
たけ	7.82198E-06
たゲ	7.82198E-06
だケ	3.89395E-05
だけ	2.3499E-05
たコ	7.82198E-06
たこ	0.000196357
たゴ	2.32345E-05
たご	8.48844E-05
だコ	7.82198E-06
だこ	0.000209204
たさ	3.90578E-05
ださ	7.06237E-05
たし	0.000557054
たじ	0.000133627
だし	0.000785886
たす	6.97644E-05
たず	7.82198E-06
だす	0.000258487
たせ	2.32345E-05
だせ	7.82198E-06
たソ	2.33807E-05
たゾ	7.82198E-06
たた	0.000134791
ただ	0.001181843
だた	7.0001E-05
たち	0.000133238
たぢ	2.32345E-05
だち	7.0057E-05
たつ	0.000117437
たづ	0.000332689
だつ	7.82198E-06
たて	7.82198E-06
たで	7.82198E-06
だて	7.82198E-06
たト	7.05536E-05
たと	6.94719E-05
たド	3.95642E-05
たど	7.82198E-06
だト	7.82198E-06
たな	2.33807E-05
だな	7.82198E-06
たに	0.000196401
だに	0.001954931
たぬ	3.91995E-05
たね	0.000177652
だね	3.91761E-05
たノ	0.000149126
たの	5.40594E-05
だノ	0.000100731
たは	0.001053969
たば	7.05302E-05
だは	0.000102102
たひ	7.13065E-05
たビ	7.82198E-06
たび	7.82198E-06
だヒ	7.82198E-06
だひ	0.000568313
たふ	3.95642E-05
たぶ	2.32345E-05
だふ	7.82198E-06
たヘ	7.82198E-06
たへ	2.32345E-05
だヘ	7.82198E-06
だへ	7.82198E-06
たほ	5.40594E-05
たま	5.40594E-05
だま	7.13065E-05
たミ	2.3499E-05
たみ	0.000483303
だミ	7.82198E-06
だみ	2.36931E-05
たむ	0.001018844
だむ	7.82198E-06
たメ	0.000552378
ため	5.49523E-05
だメ	7.82198E-06
たも	7.82198E-06
だも	7.82198E-06
たや	7.82198E-06
だや	7.82198E-06
たゆ	0.002214802
たヨ	5.52647E-05
たよ	0.000133415
だよ	7.82198E-06
たら	0.002554699
だら	0.000117561
たり	2.33807E-05
だり	3.92229E-05
たる	5.4806E-05
だる	3.89395E-05
たれ	0.005718284
だれ	0.000261248
たわ	0.000102025
だわ	7.82198E-06
たゐ	0.000115709
たゑ	7.82198E-06
たを	3.91761E-05
だを	8.71776E-05
ちあ	5.44982E-05
ちい	0.000133627
ぢい	7.82198E-06
ちエ	7.82198E-06
ちえ	3.90578E-05
ぢエ	7.82198E-06
ぢお	5.54354E-05
ちか	0.000164474
ちが	3.95642E-05
ぢか	3.91761E-05
ぢが	2.32345E-05
ちキ	3.90812E-05
ちき	7.03892E-05
ぢキ	7.82198E-06
ちく	2.36931E-05
ちぐ	7.82198E-06
ちけ	3.95642E-05
ちコ	0.000680711
ちこ	7.82198E-06
ちご	2.35224E-05
ぢコ	5.54354E-05
ぢこ	5.44982E-05
ちさ	8.48844E-05
ぢさ	5.49767E-05
ちし	0.000258655
ちじ	7.82198E-06
ぢし	7.05302E-05
ちす	2.3499E-05
ちず	0.000228482
ちせ	3.86469E-05
ちソ	7.82198E-06
ちそ	7.82198E-06
ちゾ	8.64013E-05
ぢゾ	7.82198E-06
ちた	0.00059429
ちだ	2.36931E-05
ちち	0.000101449
ちぢ	2.3499E-05
ちつ	7.82198E-06
ぢつ	3.89349E-05
ちて	2.36931E-05
ちで	7.82198E-06
ぢて	7.82198E-06
ちト	6.94719E-05
ちと	2.33807E-05
ちド	0.000133425
ちど	7.82198E-06
ぢト	2.3499E-05
ぢと	8.60408E-05
ちな	5.49233E-05
ぢな	0.000147851
ちに	0.003358605
ぢに	0.000179205
ちぬ	0.000227301
ぢぬ	7.82198E-06
ちね	0.00053663
ちノ	0.003447012
ちの	7.05536E-05
ぢノ	3.91056E-05
ちは	0.00166234
ちば	7.82198E-06
ぢは	2.36931E-05
ちひ	0.000117755
ちび	7.82198E-06
ぢひ	5.47348E-05
ちふ	0.000147398
ちへ	3.95642E-05
ちほ	7.82198E-06
ちま	0.000133425
ぢま	7.82198E-06
ちミ	8.55832E-05
ちみ	7.82198E-06
ぢみ	7.82198E-06
ちむ	3.92229E-05
ぢむ	5.46643E-05
ちメ	0.000162532
ちめ	2.33807E-05
ちも	0.001246813
ぢも	2.35224E-05
ちや	7.82198E-06
ぢや	2.3499E-05
ちゆ	0.000257291
ちヨ	0.000320645
ちよ	7.82198E-06
ちら	7.82198E-06
ぢら	3.92519E-05
ちり	5.54354E-05
ちる	7.82198E-06
ぢる	7.82198E-06
ちれ	7.82198E-06
ちわ	7.82198E-06
ちを	0.000350115
ぢを	5.47348E-05
つあ	2.33807E-05
つい	7.82198E-06
つエ	3.95642E-05
づエ	3.87932E-05
つお	2.32345E-05
つか	7.82198E-06
つが	0.000192772
づか	7.82198E-06
づが	7.82198E-06
つキ	7.82198E-06
つき	0.000115709
つぎ	7.82198E-06
づキ	2.33807E-05
づき	8.60889E-05
つく	0.000470781
つぐ	0.000213229
づく	2.33807E-05
つケ	0.000433819
つけ	3.89395E-05
つゲ	0.001389184
つげ	3.92229E-05
づケ	3.91761E-05
づけ	7.82198E-06
つコ	2.35224E-05
つこ	0.000147063
つゴ	7.0057E-05
づさ	7.82198E-06
つし	0.000115709
つじ	7.82198E-06
づし	2.3499E-05
つす	2.36931E-05
つせ	0.001920016
つソ	7.82198E-06
つそ	7.82198E-06
つゾ	0.000117849
づゾ	2.35224E-05
つた	0.000101737
つだ	7.82198E-06
づた	2.33807E-05
つち	0.001245789
つぢ	2.33807E-05
づち	7.13065E-05
つつ	7.82198E-06
つづ	0.000134108
づつ	7.82198E-06
つて	7.82198E-06
づて	7.82198E-06
つト	0.000101175
つと	3.86469E-05
つど	0.000132786
づト	0.000195592
づと	3.92229E-05
つな	7.82198E-06
づな	7.82198E-06
つに	0.000442728
づに	3.91056E-05
つね	0.000995476
づね	5.52647E-05
つノ	0.000147814
つの	5.40594E-05
づノ	0.000258184
づの	2.32345E-05
つは	0.000968468
つば	0.00019423
づは	0.000164685
つひ	0.000131727
つび	7.82198E-06
づひ	7.82198E-06
つふ	7.82198E-06
つぶ	7.82198E-06
つへ	2.32345E-05
つベ	0.000134332
づへ	7.82198E-06
つほ	7.82198E-06
つぼ	7.82198E-06
つま	2.33807E-05
づま	0.000101766
つミ	7.82198E-06
つみ	2.33807E-05
づみ	7.82198E-06
つむ	0.000101175
づむ	2.35224E-05
つメ	5.44982E-05
つめ	7.82198E-06
づメ	7.03404E-05
つも	0.000290577
づも	7.82198E-06
つや	2.36931E-05
つゆ	3.89395E-05
づゆ	7.82198E-06
つヨ	7.82198E-06
つよ	3.89395E-05
づヨ	0.000527333
つら	0.00011892
づら	0.000148654
つり	7.82198E-06
つる	0.00115367
づる	2.36931E-05
つれ	0.000477322
づれ	3.92519E-05
つロ	0.001774676
つろ	2.35224E-05
つわ	0.000490128
づわ	3.86469E-05
つゑ	3.87932E-05
つを	0.000148003
づを	5.44982E-05
てあ	0.000478332
であ	7.82198E-06
てい	0.00013462
でい	5.40594E-05
てう	5.48531E-05
でう	7.82198E-06
てお	0.000541818
でお	3.89115E-05
てか	0.000525305
てが	3.86469E-05
でか	7.82198E-06
てキ	7.82198E-06
てき	7.82198E-06
でき	3.91761E-05
てく	0.000133238
でく	2.33807E-05
てケ	2.33807E-05
てけ	3.93702E-05
てコ	7.82198E-06
てこ	2.3499E-05
てご	7.02936E-05
でコ	7.01753E-05
でこ	5.44982E-05
てさ	7.82198E-06
てざ	2.3499E-05
でさ	7.82198E-06
てし	0.004187618
てじ	7.82198E-06
でし	3.89115E-05
でじ	7.82198E-06
てす	7.82198E-06
てず	8.65529E-05
です	7.82198E-06
でず	0.000352686
でせ	7.82198E-06
てソ	7.82198E-06
てゾ	0.000338205
でソ	2.33807E-05
てた	0.000133425
てだ	2.36931E-05
でた	0.000290243
てち	2.33807E-05
てつ	0.000100297
てづ	7.82198E-06
でつ	0.000101
てて	7.82198E-06
でて	0.000917301
てト	7.82198E-06
てと	2.36931E-05
てド	0.000304503
でト	3.91761E-05
てな	0.000118003
でな	0.000195832
てに	5.54354E-05
でに	2.32345E-05
てぬ	0.000179064
でぬ	5.40594E-05
てね	7.82198E-06
てノ	0.000994096
ての	7.82198E-06
でノ	2.3499E-05
ては	0.00016341
てば	6.99107E-05
では	0.000117561
でば	7.82198E-06
てひ	7.82198E-06
でヒ	7.82198E-06
でひ	3.86469E-05
てふ	2.3499E-05
てぶ	3.92519E-05
でふ	7.82198E-06
てほ	7.82198E-06
てま	3.91761E-05
でま	8.69835E-05
てみ	0.000163976
でみ	7.82198E-06
てむ	7.82198E-06
でむ	0.000179951
てメ	7.82198E-06
てめ	7.82198E-06
でメ	0.000103049
ても	0.000101884
でも	7.04119E-05
てや	0.000150662
でや	2.3499E-05
てゆ	2.32345E-05
てヨ	7.82198E-06
てよ	2.36931E-05
でヨ	2.36931E-05
てら	7.82198E-06
でら	2.35224E-05
てり	0.000117164
でり	2.35224E-05
てる	0.000118726
でる	2.3499E-05
てれ	2.32345E-05
てわ	2.36931E-05
でわ	2.32345E-05
てゐ	3.91761E-05
でゐ	2.36931E-05
てを	7.82198E-06
でを	3.91761E-05
トあ	0.001480272
とあ	7.82198E-06
ドあ	7.82198E-06
どあ	7.82198E-06
トい	0.009157849
とい	5.44982E-05
ドい	7.82198E-06
トう	7.82198E-06
どう	7.82198E-06
トお	7.82198E-06
とお	7.82198E-06
トか	0.004684707
とか	3.91761E-05
トが	0.000146534
ドか	2.33807E-05
どか	2.32345E-05
トき	0.000193036
とキ	7.82198E-06
とき	5.43474E-05
トぎ	7.82198E-06
とぎ	7.82198E-06
ドき	0.000116733
どき	3.91056E-05
トく	5.45181E-05
とく	7.82198E-06
トぐ	7.82198E-06
とぐ	7.82198E-06
トケ	7.82198E-06
トけ	7.82198E-06
とケ	2.36931E-05
とけ	2.3499E-05
とゲ	5.42057E-05
ドケ	2.35224E-05
トコ	0.00024507
トこ	0.000335822
とコ	2.32345E-05
とこ	7.82198E-06
トゴ	0.00221572
とゴ	7.05302E-05
ドコ	3.91995E-05
どこ	2.32345E-05
トさ	7.82198E-06
とさ	7.82198E-06
ドさ	7.82198E-06
どさ	3.92229E-05
トし	0.004544934
とし	7.82198E-06
とじ	7.82198E-06
ドし	7.82198E-06
どし	7.82198E-06
トす	0.000116768
ドす	3.92229E-05
どす	7.82198E-06
トせ	0.000814562
ドせ	7.82198E-06
トゾ	0.00100152
とゾ	7.82198E-06
トた	0.000366394
とた	2.35224E-05
トだ	0.000147981
とだ	2.3499E-05
どた	2.32345E-05
トち	2.32345E-05
とち	7.82198E-06
トぢ	7.06237E-05
どち	7.82198E-06
トつ	0.001149318
とつ	3.95642E-05
トづ	0.000198081
とづ	7.82198E-06
トで	7.82198E-06
とで	7.09941E-05
どで	7.82198E-06
トト	7.82198E-06
トと	0.000680088
とト	7.82198E-06
トド	0.000545708
トど	2.3499E-05
とド	2.35224E-05
ドト	5.5123E-05
どト	5.48531E-05
トな	0.002641416
とな	8.57061E-05
ドな	7.82198E-06
どな	5.44982E-05
トに	0.007830538
とに	0.000149815
ドに	2.36931E-05
どに	7.82198E-06
トね	7.82198E-06
とね	7.82198E-06
ドね	7.82198E-06
トノ	0.014888866
とノ	7.82198E-06
ドノ	2.35224E-05
どノ	0.000100585
トは	0.008922989
とは	0.000681997
トば	0.000179913
ドは	7.82198E-06
どは	7.82198E-06
トひ	0.000383598
とひ	0.000164787
トび	7.82198E-06
とび	8.58017E-05
ドひ	0.000149163
どひ	0.000179258
トふ	0.000559227
とふ	0.000827137
トぶ	0.000197887
トヘ	7.82198E-06
トへ	5.49233E-05
とヘ	3.95642E-05
とへ	0.0001016
どへ	3.93935E-05
トほ	2.32345E-05
ドほ	7.82198E-06
トま	3.95642E-05
とま	0.000149226
ドま	0.00010249
トミ	0.000632439
トみ	0.000742475
とミ	3.86469E-05
とみ	3.89395E-05
ドミ	5.48106E-05
ドみ	7.82198E-06
トむ	0.000227519
ドむ	0.000213099
トメ	0.001527051
トめ	7.82198E-06
とメ	2.35224E-05
ドメ	0.000134791
ドめ	7.82198E-06
トも	0.025642321
とも	3.89395E-05
ドも	0.002661196
ども	7.82198E-06
トや	0.000257388
とや	7.82198E-06
トゆ	6.94719E-05
とゆ	7.82198E-06
どゆ	7.82198E-06
トヨ	7.82198E-06
トよ	0.000273826
とよ	0.000101434
どよ	3.92519E-05
トら	2.3499E-05
とら	7.82198E-06
ドら	7.82198E-06
トり	6.99061E-05
とり	0.000181946
ドり	5.49233E-05
どり	7.06237E-05
トる	3.93935E-05
とる	0.000164538
ドる	3.91761E-05
トれ	3.90812E-05
とれ	7.82198E-06
ドれ	7.82198E-06
トロ	2.32345E-05
とろ	2.35224E-05
ドロ	0.000102025
どろ	2.32345E-05
トわ	0.000227036
とわ	2.33807E-05
ドわ	2.36931E-05
トゑ	7.82198E-06
トを	0.004366425
とを	7.82198E-06
ドを	2.33807E-05
どを	7.05302E-05
なあ	8.60889E-05
ない	0.000101737
なう	0.000212073
なエ	7.82198E-06
なお	0.000196401
なか	7.82198E-06
なが	0.000304628
なキ	7.82198E-06
なき	3.91056E-05
なギ	7.06237E-05
なぎ	7.82198E-06
なく	5.43474E-05
なぐ	0.000713305
なケ	7.82198E-06
なけ	0.000276079
なゲ	0.000619227
なコ	0.000163922
なこ	0.000115709
なゴ	0.000102661
なご	0.000133425
なさ	7.82198E-06
なざ	5.42057E-05
なし	7.05302E-05
なじ	7.82198E-06
なす	0.000101175
なず	3.92229E-05
なせ	5.48999E-05
なソ	0.000164803
なそ	7.82198E-06
なゾ	0.000195947
なた	7.82198E-06
なだ	7.82198E-06
なち	5.44982E-05
なぢ	7.82198E-06
なつ	0.000211928
なづ	3.90578E-05
なて	0.000102272
なで	7.82198E-06
なト	0.000324786
なと	7.82198E-06
なド	7.82198E-06
なな	7.82198E-06
なに	0.001934809
なぬ	0.000164593
なね	2.36931E-05
なノ	7.82198E-06
なの	7.82198E-06
なは	2.32345E-05
なば	7.82198E-06
なヒ	3.91761E-05
なひ	0.000182404
なビ	2.36931E-05
なび	0.000117725
なふ	7.82198E-06
なぶ	3.90578E-05
なヘ	7.82198E-06
なへ	5.48106E-05
なベ	2.33807E-05
なほ	0.000384632
なま	3.86469E-05
なミ	7.82198E-06
なみ	7.82198E-06
なむ	3.91761E-05
なメ	0.000180527
なめ	7.82198E-06
なも	0.000285247
なや	0.000117585
なゆ	8.51489E-05
なヨ	0.00016327
なよ	2.3499E-05
なら	0.000292532
なり	8.48844E-05
なる	3.95642E-05
なれ	0.000319115
なロ	7.82198E-06
なわ	3.93935E-05
なゐ	8.63242E-05
なゑ	2.32345E-05
なを	7.82198E-06
にあ	0.007347509
にい	0.002013362
にう	0.000117608
にえ	7.82198E-06
にお	0.001108588
にか	0.000460704
にが	7.82198E-06
にキ	2.33807E-05
にき	7.82198E-06
にぎ	7.82198E-06
にく	0.000164593
にぐ	7.82198E-06
にケ	7.82198E-06
にけ	2.36931E-05
にコ	0.00022963
にこ	2.32345E-05
にゴ	0.000118237
にさ	0.000273149
にし	0.014804354
にす	0.000346896
にせ	2.3499E-05
にソ	7.82198E-06
にそ	7.82198E-06
にゾ	0.001111373
にた	7.82198E-06
にだ	7.82198E-06
にち	7.82198E-06
につ	0.000194148
にづ	3.92229E-05
にて	0.000290042
にで	7.82198E-06
にト	0.000164787
にと	7.82198E-06
にな	0.000115709
にに	0.000290009
にぬ	7.82198E-06
にね	7.82198E-06
にノ	2.3499E-05
にの	5.43474E-05
には	0.016106683
にひ	7.82198E-06
にふ	0.000117561
にヘ	7.82198E-06
にへ	7.82198E-06
にほ	7.82198E-06
にま	0.001913206
にみ	0.001828209
にむ	5.48106E-05
にメ	7.82198E-06
にも	0.00063988
にや	7.82198E-06
にゆ	0.000131122
にヨ	0.001242201
にら	7.82198E-06
にる	7.82198E-06
にわ	0.000414967
にゐ	5.44982E-05
にゑ	7.82198E-06
にを	0.000321831
ぬあ	7.82198E-06
ぬい	7.07944E-05
ぬエ	3.89395E-05
ぬか	7.82198E-06
ぬが	2.33807E-05
ぬキ	7.0001E-05
ぬき	3.92229E-05
ぬく	5.48531E-05
ぬケ	2.33807E-05
ぬけ	7.82198E-06
ぬコ	7.82198E-06
ぬこ	7.0057E-05
ぬゴ	5.45886E-05
ぬさ	7.82198E-06
ぬし	2.33807E-05
ぬす	2.33807E-05
ぬた	7.82198E-06
ぬち	2.35224E-05
ぬぢ	3.89115E-05
ぬつ	7.82198E-06
ぬト	0.003712103
ぬと	7.82198E-06
ぬな	2.33807E-05
ぬに	0.000353232
ぬぬ	7.82198E-06
ぬノ	0.000305686
ぬの	2.32345E-05
ぬは	0.000258842
ぬば	7.82198E-06
ぬひ	0.001232941
ぬふ	7.82198E-06
ぬへ	7.82198E-06
ぬベ	0.000288589
ぬべ	7.82198E-06
ぬほ	7.82198E-06
ぬま	0.000133138
ぬミ	2.32345E-05
ぬみ	7.82198E-06
ぬめ	7.82198E-06
ぬも	0.000180527
ぬや	7.82198E-06
ぬゆ	2.3499E-05
ぬヨ	7.82198E-06
ぬよ	0.000162764
ぬら	0.000102424
ぬり	7.82198E-06
ぬる	0.000443585
ぬれ	7.01753E-05
ぬわ	7.82198E-06
ぬを	7.82198E-06
ねあ	2.35224E-05
ねい	7.82198E-06
ねう	7.82198E-06
ねえ	2.32345E-05
ねお	7.82198E-06
ねか	0.00051531
ねが	0.000147398
ねキ	7.82198E-06
ねき	7.82198E-06
ねく	0.000164826
ねけ	5.46353E-05
ねコ	0.00018124
ねさ	2.35224E-05
ねざ	7.82198E-06
ねし	5.50472E-05
ねじ	7.82198E-06
ねす	7.82198E-06
ねず	2.33807E-05
ねせ	3.86469E-05
ねソ	7.82198E-06
ねゾ	8.62306E-05
ねた	7.82198E-06
ねち	7.82198E-06
ねつ	0.00066724
ねて	0.002272166
ねト	7.82198E-06
ねド	0.000493819
ねど	5.46399E-05
ねな	0.000498779
ねに	7.82198E-06
ねぬ	7.05302E-05
ねね	7.82198E-06
ねノ	3.89395E-05
ねは	6.99107E-05
ねば	0.000353132
ねヒ	7.82198E-06
ねひ	0.000163179
ねビ	7.82198E-06
ねふ	0.000101175
ねぶ	7.82198E-06
ねへ	7.82198E-06
ねま	7.82198E-06
ねみ	0.000116852
ねむ	0.000602035
ねメ	0.000102878
ねめ	2.36931E-05
ねも	0.000447434
ねや	0.000178667
ねゆ	3.91761E-05
ねヨ	7.82198E-06
ねよ	3.86469E-05
ねら	0.000102025
ねり	7.82198E-06
ねロ	2.33807E-05
ねわ	8.63242E-05
ねを	7.82198E-06
ノあ	5.54354E-05
ノい	0.000694761
ノう	3.91995E-05
ノエ	2.3499E-05
ノお	0.000117896
ノか	2.36931E-05
のか	0.000304951
ノが	7.82198E-06
のが	0.000195947
ノキ	7.82198E-06
ノき	7.82198E-06
のキ	7.82198E-06
のき	3.86469E-05
のぎ	2.35224E-05
ノく	7.0577E-05
ノぐ	5.48531E-05
のぐ	3.90812E-05
ノケ	3.92229E-05
ノけ	7.82198E-06
ノコ	0.001719169
ノこ	7.82198E-06
のコ	7.82198E-06
ノゴ	5.48531E-05
ノさ	0.000162235
のさ	7.82198E-06
ノし	0.006786096
のし	7.82198E-06
のじ	7.82198E-06
ノす	2.35224E-05
のす	7.82198E-06
ノせ	7.82198E-06
ノソ	7.82198E-06
ノそ	7.82198E-06
ノゾ	0.000180527
のゾ	7.82198E-06
ノた	0.000630172
のだ	7.82198E-06
ノち	0.003326883
のぢ	7.82198E-06
ノつ	3.91761E-05
ノづ	7.82198E-06
のづ	7.82198E-06
ノて	0.000210931
ノト	0.001365388
ノと	2.35224E-05
のト	7.82198E-06
ノド	7.82198E-06
ノど	7.82198E-06
ノな	0.002768191
のな	3.90578E-05
ノに	2.33807E-05
のに	7.82198E-06
ノぬ	7.82198E-06
ノね	0.000133284
ノノ	0.000118144
ノの	7.82198E-06
のノ	0.000241057
のの	5.4352E-05
ノは	7.82198E-06
のは	5.44982E-05
ノヒ	2.32345E-05
ノひ	0.002133638
のひ	2.3499E-05
ノビ	2.33807E-05
ノび	3.93935E-05
ノふ	3.89395E-05
のふ	2.3499E-05
ノぶ	7.82198E-06
のぶ	7.82198E-06
ノヘ	0.000625638
ノへ	0.00018124
のへ	7.82198E-06
ノベ	2.32345E-05
ノべ	0.000211624
のベ	7.82198E-06
ノほ	2.3499E-05
のほ	7.82198E-06
ノぼ	2.35224E-05
ノま	7.82198E-06
のま	7.82198E-06
ノミ	0.000102025
ノみ	0.000209048
ノむ	0.000459039
ノメ	0.000292819
ノめ	7.82198E-06
のメ	7.82198E-06
ノも	2.36931E-05
のも	3.92229E-05
ノや	7.82198E-06
のや	0.000211787
ノゆ	7.82198E-06
のゆ	2.36931E-05
ノヨ	0.000743812
ノよ	2.36931E-05
のヨ	2.3499E-05
ノら	0.00059156
のら	7.82198E-06
ノり	7.82198E-06
ノる	8.58991E-05
ノれ	5.47816E-05
のれ	2.36931E-05
のロ	7.82198E-06
ノわ	0.00026019
のわ	7.82198E-06
ノゐ	8.63242E-05
ノを	0.000132354
のを	0.00017965
はあ	0.003286142
ばあ	7.82198E-06
はい	0.004214634
ばい	5.48106E-05
はう	0.000490289
ばう	7.82198E-06
はエ	5.43474E-05
はえ	2.32345E-05
はお	0.000925994
ばお	7.82198E-06
はか	0.001178716
はが	0.000539563
ばか	7.82198E-06
はキ	0.00011687
はき	2.36931E-05
はギ	2.35224E-05
ばき	5.46399E-05
はく	3.92229E-05
はぐ	7.82198E-06
ばく	2.3499E-05
はケ	3.91761E-05
はけ	7.82198E-06
ばケ	7.82198E-06
ばけ	7.82198E-06
はコ	0.000797808
はこ	0.000393134
はゴ	2.35224E-05
ばコ	0.000367675
ばこ	7.82198E-06
はさ	0.000967763
はざ	0.000258549
ばさ	3.86469E-05
はし	0.001682049
はじ	0.001095212
ばし	0.00065247
ばじ	7.82198E-06
はす	0.000432075
はず	0.003259216
ばす	7.82198E-06
ばず	2.32345E-05
はせ	7.82198E-06
ばせ	7.82198E-06
ばぜ	2.36931E-05
はそ	5.49233E-05
はゾ	3.92229E-05
ばソ	7.82198E-06
ばゾ	7.82198E-06
はた	0.003899886
はだ	0.00019566
ばた	7.82198E-06
はち	0.000179087
はぢ	0.000287081
ばち	7.82198E-06
はつ	0.001233113
はづ	0.000102025
ばつ	7.0057E-05
はて	7.82198E-06
はト	0.000197575
はと	7.82198E-06
はド	7.82198E-06
はど	7.82198E-06
ばト	5.44982E-05
ばと	7.82198E-06
はな	7.82198E-06
ばな	2.35224E-05
はに	0.000548846
ばに	3.91761E-05
