uta	att
1737	0.091520468
1739	0.103318903
1741	0.075730994
1743	0.092929293
1745	0.091520468
1746	0.088888889
1748	0.196783626
1750	0.095526696
1752	0.152669553
1754	0.096783626
1756	0.117836257
1758	0.133625731
1760	0.132740741
1762	0.078362573
1763	0.094152047
1765	0.091520468
1766	0.099430199
1767	0.123099415
1768	0.100721501
1769	0.10994152
1770	0.095407407
1771	0.118903319
1772	0.144152047
1773	0.120467836
1774	0.07994228
1775	0.157309942
1776	0.107309942
1777	0.089173789
1778	0.082539683
1779	0.094152047
1781	0.083625731
1782	0.104678363
1783	0.092929293
1784	0.107309942
1786	0.107309942
1788	0.092929293
1789	0.082539683
1791	0.120467836
1793	0.08625731
1794	0.083625731
1795	0.099415205
1796	0.128362573
1797	0.085137085
1798	0.112573099
1799	0.094152047
1802	0.141520468
1803	0.083625731
1805	0.080994152
1806	0.118903319
1808	0.100721501
1810	0.125730994
1811	0.16046176
1812	0.194152047
1813	0.131890332
1814	0.173099415
1815	0.188888889
1816	0.162573099
1817	0.177160494
1818	0.128362573
1819	0.178362573
1820	0.13968254
1821	0.162573099
1822	0.112573099
1823	0.094152047
1824	0.120467836
1825	0.15994152
1826	0.117836257
1827	0.092929293
1828	0.096783626
1829	0.10994152
1830	0.181240981
1831	0.104678363
1832	0.23625731
1833	0.152669553
1834	0.207309942
1835	0.102046784
1836	0.273099415
1837	0.165204678
1838	0.219690577
1839	0.099415205
1840	0.173099415
1841	0.141520468
1842	0.134487734
1843	0.175730994
1844	0.183625731
1845	0.178362573
1846	0.162573099
1847	0.165204678
1848	0.220467836
1849	0.146783626
1850	0.117836257
1851	0.149415205
1852	0.108513709
1853	0.146783626
1854	0.138888889
1855	0.133625731
1856	0.170467836
1857	0.123099415
1858	0.112573099
1859	0.133625731
1860	0.123099415
1861	0.149415205
1862	0.196783626
1863	0.095526696
1864	0.096783626
1865	0.154678363
1866	0.133625731
1867	0.112573099
1868	0.125071225
1869	0.152046784
1870	0.154678363
1871	0.149415205
1872	0.178362573
1873	0.138888889
1874	0.175730994
1875	0.133625731
1876	0.123099415
1877	0.117836257
1878	0.124098124
1879	0.167836257
1880	0.20994152
1881	0.146783626
1882	0.126695527
1883	0.092929293
1884	0.117836257
1885	0.104678363
1886	0.124098124
1889	0.125730994
1890	0.096783626
1891	0.112573099
1892	0.115204678
1893	0.096783626
1894	0.108513709
1895	0.131890332
1896	0.15994152
1897	0.121500722
1898	0.099415205
1899	0.162573099
1900	0.112573099
1901	0.16046176
1902	0.15994152
1903	0.115204678
1904	0.131890332
1905	0.175730994
1906	0.123099415
1907	0.095526696
1908	0.131890332
1909	0.112573099
1910	0.102046784
1911	0.115204678
1912	0.142279942
1913	0.157309942
1914	0.133625731
1915	0.112573099
1916	0.096783626
1917	0.096783626
1918	0.133625731
1919	0.102046784
1920	0.102046784
1921	0.107309942
1922	0.13625731
1923	0.107309942
1924	0.112573099
1925	0.141520468
1926	0.104678363
1927	0.113708514
1928	0.091520468
1929	0.112573099
1930	0.094152047
1931	0.095526696
1932	0.107309942
1933	0.125730994
1934	0.121500722
1935	0.133625731
1936	0.105916306
1938	0.08625731
1939	0.078362573
1940	0.144152047
1941	0.092929293
1942	0.107309942
1943	0.088888889
1944	0.099415205
1945	0.115204678
1946	0.091520468
1947	0.080994152
1948	0.117836257
1949	0.128362573
1950	0.104678363
1951	0.08625731
1952	0.098074074
1953	0.085137085
1954	0.111111111
1955	0.08625731
1956	0.077344877
1957	0.10968661
1958	0.102046784
1959	0.123099415
1960	0.083625731
1961	0.088888889
1962	0.104678363
1963	0.112573099
1964	0.098124098
1965	0.125730994
1966	0.124098124
1967	0.087734488
1968	0.099415205
1969	0.146783626
1970	0.212573099
1971	0.121500722
1972	0.196783626
1973	0.130994152
1974	0.175730994
1975	0.108513709
1976	0.112573099
1977	0.096783626
1978	0.10994152
1979	0.157309942
1980	0.091520468
1981	0.096783626
1982	0.083625731
1983	0.099415205
1984	0.112573099
1985	0.094301994
1986	0.078362573
1987	0.09033189
1988	0.099415205
1989	0.083625731
1990	0.091520468
1991	0.075730994
1992	0.123099415
1993	0.098124098
1994	0.120467836
1995	0.085137085
1996	0.08625731
1997	0.080994152
1998	0.08625731
1999	0.104678363
2000	0.104678363
2001	0.091520468
2002	0.118903319
2003	0.080994152
2004	0.085137085
2005	0.124098124
2006	0.112573099
2007	0.092929293
2008	0.088888889
2009	0.102046784
2010	0.083625731
2011	0.074747475
2012	0.102046784
2013	0.23625731
2014	0.157309942
2015	0.103318903
2016	0.147474747
2017	0.075730994
2018	0.117836257
2019	0.128362573
2020	0.089173789
2021	0.118903319
2022	0.152046784
2023	0.103318903
2024	0.095526696
2025	0.09033189
2026	0.099415205
2027	0.096783626
2028	0.085137085
2029	0.086609687
2030	0.126695527
2031	0.098074074
2032	0.099415205
2033	0.095925926
2034	0.123099415
2035	0.082539683
2036	0.114814815
2037	0.075730994
2038	0.075730994
2039	0.086609687
2040	0.08625731
2041	0.157309942
2042	0.107309942
2043	0.15994152
2044	0.09033189
2045	0.080994152
2046	0.162573099
2047	0.105916306
2048	0.080994152
2049	0.07994228
2050	0.099415205
2051	0.115204678
2052	0.149415205
2053	0.078362573
2054	0.154678363
2055	0.075730994
2056	0.07994228
2057	0.080994152
2058	0.126695527
2059	0.117836257
2060	0.116305916
2061	0.088888889
2062	0.103318903
2063	0.096783626
2064	0.112573099
2065	0.098124098
2066	0.100740741
2067	0.087734488
2068	0.130994152
2069	0.091520468
2070	0.082539683
2071	0.112573099
2072	0.07994228
2073	0.102046784
2074	0.080994152
2075	0.113708514
2076	0.080994152
2077	0.077344877
2078	0.078362573
2079	0.080994152
2080	0.083625731
2081	0.112573099
2082	0.073099415
2083	0.144152047
2084	0.13625731
2085	0.107309942
2086	0.07994228
2087	0.078362573
2088	0.086609687
2090	0.125730994
2091	0.092929293
2093	0.146783626
2094	0.215007215
2095	0.241520468
2096	0.212573099
2097	0.20981241
2098	0.152046784
2099	0.212573099
2100	0.191630592
2101	0.165656566
2102	0.254678363
2103	0.170467836
2104	0.147474747
2105	0.225730994
2106	0.217836257
2107	0.18625731
2108	0.272150072
2109	0.22020202
2110	0.147474747
2111	0.189033189
2112	0.168253968
2113	0.202160494
2114	0.167836257
2115	0.202046784
2116	0.270467836
2117	0.196825397
2118	0.173448773
2119	0.194152047
2120	0.134487734
2121	0.312573099
2122	0.131890332
2123	0.176046176
2124	0.202046784
2125	0.199415205
2126	0.183625731
2127	0.191520468
2128	0.165204678
2129	0.125730994
2130	0.15007215
2131	0.165204678
2132	0.141520468
2133	0.173099415
2134	0.202046784
2135	0.095407407
2136	0.173099415
2137	0.091520468
2138	0.149415205
2139	0.078362573
2140	0.088888889
2141	0.133625731
2142	0.165204678
2143	0.215204678
2144	0.194152047
2145	0.176046176
2146	0.10994152
2147	0.111111111
2148	0.115204678
2149	0.099415205
2150	0.178362573
2151	0.107122507
2152	0.154678363
2153	0.228362573
2154	0.157309942
2155	0.207309942
2156	0.115204678
2157	0.104678363
2158	0.246783626
2159	0.116305916
2160	0.199415205
2161	0.117836257
2162	0.098124098
2163	0.107309942
2164	0.091520468
2165	0.130994152
2166	0.134487734
2167	0.175730994
2168	0.252046784
2169	0.207215007
2170	0.256565657
2171	0.152046784
2172	0.199415205
2173	0.240981241
2174	0.238383838
2175	0.25994152
2176	0.189033189
2177	0.13625731
2178	0.175730994
2179	0.220467836
2180	0.23625731
2181	0.204678363
2182	0.246783626
2183	0.154678363
2184	0.120467836
2185	0.173099415
2186	0.302046784
2187	0.183625731
2188	0.183625731
2189	0.265204678
2190	0.215204678
2191	0.238383838
2192	0.149415205
2193	0.249415205
2194	0.170467836
2195	0.18625731
2196	0.251370851
2197	0.23625731
2198	0.142279942
2199	0.215204678
2200	0.123099415
2201	0.131890332
2202	0.170467836
2203	0.175730994
2204	0.303318903
2205	0.207309942
2206	0.18625731
2207	0.20994152
2208	0.233625731
2209	0.18625731
2210	0.120467836
2211	0.104678363
2212	0.249415205
2213	0.270467836
2214	0.252046784
2215	0.23625731
2216	0.149415205
2217	0.243578644
2218	0.094152047
2219	0.102046784
2220	0.117836257
2221	0.181240981
2222	0.098124098
2223	0.095526696
2224	0.125730994
2225	0.180994152
2226	0.120467836
2227	0.144152047
2228	0.141520468
2229	0.137891738
2230	0.152669553
2231	0.244152047
2232	0.207215007
2233	0.152046784
2234	0.123099415
2235	0.154678363
2236	0.134487734
