sound	cont
いや	0.00030826
いゆ	8.78608E-05
いヨ	7.04755E-05
いら	0.000134271
いり	0.000487837
いる	2.38259E-05
いロ	0.0002627
いわ	4.0147E-05
いを	5.61285E-05
うう	2.3584E-05
うか	0.000150737
うき	7.95348E-06
うぐ	0.000704845
うケ	0.000101736
うけ	7.95348E-06
うご	7.95348E-06
うさ	7.95348E-06
うし	7.2462E-05
うす	7.95348E-06
うず	5.50529E-05
うせ	2.39349E-05
うた	2.37919E-05
うだ	2.37919E-05
うち	0.001435587
うぢ	5.65896E-05
うつ	0.000103188
うづ	7.95348E-06
うて	7.95348E-06
うト	4.0004E-05
うな	7.95348E-06
うに	2.37919E-05
うぬ	7.95348E-06
うね	7.95348E-06
うノ	0.00042838
うは	2.37919E-05
うば	7.95348E-06
うヘ	0.000251134
うへ	3.92145E-05
うベ	7.95348E-06
うま	0.00452636
うみ	5.54688E-05
うむ	2.38259E-05
うメ	7.95348E-06
うも	3.92145E-05
うや	2.37919E-05
うら	3.92145E-05
うる	0.000102704
うれ	0.000137419
うゑ	7.95348E-06
うを	2.39349E-05
エい	0.000151215
えい	2.38259E-05
エう	7.18239E-05
エか	5.55706E-05
えか	2.38259E-05
エが	5.625E-05
えが	4.00379E-05
エき	5.55028E-05
エく	7.13073E-05
エけ	3.92145E-05
エコ	7.95348E-06
エこ	3.96983E-05
エざ	4.03776E-05
エし	7.95348E-06
えし	7.95348E-06
エじ	2.41655E-05
エす	4.00379E-05
えす	7.95348E-06
エず	7.95348E-06
えず	7.95348E-06
エせ	7.95348E-06
えせ	2.38259E-05
エソ	5.55469E-05
エた	7.95348E-06
えた	3.92145E-05
エだ	7.95348E-06
エつ	3.99164E-05
えつ	7.95348E-06
エて	0.001296332
えて	5.54039E-05
エト	3.99164E-05
エと	2.38259E-05
エな	0.000119693
えな	7.95348E-06
エに	0.000102984
エぬ	0.000166895
えぬ	2.38259E-05
エね	7.95348E-06
えね	7.95348E-06
エノ	2.39349E-05
エの	7.95348E-06
えノ	7.95348E-06
エは	2.38259E-05
エば	3.97734E-05
エび	7.95348E-06
エま	7.95348E-06
エみ	7.95348E-06
エむ	0.000848132
えむ	7.95348E-06
エメ	7.95348E-06
エも	7.95348E-06
えも	7.95348E-06
エゆ	0.000408111
えゆ	2.37919E-05
エヨ	2.38259E-05
エよ	7.95348E-06
えら	5.60081E-05
えり	2.3584E-05
エを	7.95348E-06
えを	7.95348E-06
おい	0.000167085
おう	2.39349E-05
おか	0.000328832
おキ	8.76426E-05
おき	2.37919E-05
おく	0.00086323
おけ	8.78929E-05
おコ	7.04755E-05
おさ	2.39349E-05
おし	7.95348E-06
おす	2.41655E-05
おソ	0.000182312
おた	4.03776E-05
おち	7.95348E-06
おつ	7.16386E-05
おト	7.95348E-06
おド	7.95348E-06
おな	2.37919E-05
おノ	0.000197625
おは	4.03776E-05
おば	2.41655E-05
おヒ	5.57549E-05
おひ	0.000325239
おび	7.95348E-06
おふ	0.00024696
おへ	2.37919E-05
おほ	2.41655E-05
おぼ	7.95348E-06
おみ	2.41655E-05
おメ	7.95348E-06
おも	2.39349E-05
おや	2.3584E-05
おゆ	7.95348E-06
おヨ	7.95348E-06
およ	7.95348E-06
おり	7.95348E-06
おる	7.95348E-06
おロ	7.95348E-06
かあ	2.38259E-05
があ	0.000548892
かい	7.95348E-06
がい	7.95348E-06
かう	7.95348E-06
がう	0.000356399
かエ	5.55028E-05
がエ	5.4845E-05
かお	8.70396E-05
がお	3.99164E-05
かか	0.000261369
かが	5.50529E-05
がか	0.000530996
かキ	2.37919E-05
かき	0.003741198
かぎ	8.71457E-05
がキ	7.95348E-06
がき	7.95348E-06
かく	0.000526739
かぐ	0.00019938
がく	7.09592E-05
かケ	0.000294978
かけ	0.000229518
かゲ	0.00473084
がケ	4.00379E-05
がけ	7.95348E-06
かコ	7.95348E-06
かこ	0.000676319
かゴ	8.80359E-05
かご	2.41655E-05
がコ	7.04755E-05
がこ	2.38259E-05
がゴ	7.95348E-06
かさ	0.002156672
かざ	5.54688E-05
がさ	0.000195519
かし	0.000331855
かじ	0.000135042
がし	0.000199404
がじ	7.95348E-06
かす	0.004478579
かず	0.000797928
がす	8.71797E-05
がず	7.18793E-05
かせ	0.000151787
かぜ	7.16386E-05
がせ	7.95348E-06
かソ	2.37919E-05
かそ	2.41655E-05
かゾ	7.18793E-05
かぞ	7.95348E-06
がソ	2.41655E-05
がそ	7.95348E-06
がゾ	7.95348E-06
かた	0.003337249
かだ	0.000102462
がた	0.001775893
かち	0.000121438
かぢ	7.95348E-06
がち	8.6106E-05
かつ	0.001364332
かづ	0.002549747
がつ	0.001597256
かて	0.00018285
がて	0.000555021
かト	0.000791413
かと	7.95348E-06
かド	5.54265E-05
かど	0.00021219
がト	0.000311635
がと	7.95348E-06
かな	0.001885163
がな	0.001130345
かに	0.001107758
がに	0.000356399
かぬ	7.95348E-06
がぬ	0.000104765
かね	0.000759204
がね	0.00011974
かノ	0.003790078
かの	3.96304E-05
がノ	0.001758192
がの	7.95348E-06
かは	7.95348E-06
かば	0.003091747
がは	4.00379E-05
かヒ	5.56797E-05
かひ	0.003228524
かビ	2.39349E-05
かび	7.95348E-06
がひ	0.000642747
かふ	2.39349E-05
かぶ	3.96983E-05
がふ	4.03776E-05
かヘ	2.41655E-05
かへ	0.000199029
かベ	7.95348E-06
かべ	4.00379E-05
がヘ	8.78608E-05
がへ	8.6106E-05
かほ	0.000215712
がほ	5.54688E-05
かま	0.001325511
がま	0.000726956
かミ	7.95348E-06
かみ	0.001400523
がミ	0.000308952
がみ	0.000258985
かむ	0.011826095
がむ	4.03776E-05
かメ	3.96983E-05
かめ	2.38259E-05
がメ	0.000374135
かも	0.000103086
がも	0.000134661
かや	0.00171664
がや	7.95348E-06
かゆ	0.000395298
がゆ	0.001422647
かヨ	7.95348E-06
かよ	0.000170074
がヨ	0.000182448
がよ	5.51959E-05
から	0.000593976
がら	0.001220108
かり	7.95348E-06
がり	0.001649367
かる	0.001519674
がる	5.56118E-05
かれ	7.95348E-06
がれ	0.000134742
かわ	7.1443E-05
がわ	3.96983E-05
がゐ	7.95348E-06
がゑ	7.95348E-06
かを	0.000119824
がを	0.000323746
きあ	0.000277207
ぎあ	7.95348E-06
きい	7.95348E-06
ギい	2.38259E-05
ぎい	7.95348E-06
キう	7.95348E-06
きう	2.38259E-05
きエ	7.95348E-06
キお	5.54265E-05
きお	5.55706E-05
ギお	2.41655E-05
キか	0.000227022
きか	0.000753708
キが	7.95348E-06
きが	0.00053048
ギか	2.39349E-05
ぎか	2.3584E-05
ギが	5.65896E-05
キき	2.39349E-05
きキ	7.95348E-06
きき	0.001044045
きぎ	0.000152368
キく	0.000101736
きく	0.000737496
きぐ	2.38259E-05
ぎく	2.41655E-05
きケ	0.000397043
きけ	7.95348E-06
きゲ	5.51959E-05
ぎけ	7.95348E-06
キコ	7.95348E-06
きコ	7.95348E-06
きこ	0.000117609
キゴ	7.04755E-05
きゴ	2.37919E-05
きご	2.37919E-05
ギコ	7.95348E-06
ぎコ	7.95348E-06
きさ	0.000842293
ギさ	7.95348E-06
ぎさ	0.000197264
キし	2.41655E-05
きし	7.2462E-05
きじ	2.39349E-05
ギし	5.55028E-05
ぎし	0.00018255
ギじ	2.37919E-05
ぎじ	2.41655E-05
キす	2.38259E-05
きす	7.95348E-06
きず	8.73154E-05
ギす	7.95348E-06
ぎす	0.002164157
ギず	2.39349E-05
ぎず	4.0004E-05
きせ	0.000507228
きソ	0.000348067
きそ	2.41655E-05
キゾ	8.6106E-05
きゾ	0.00022678
キた	3.99164E-05
きた	3.96983E-05
キだ	7.95348E-06
きだ	0.000136529
ぎた	0.000200072
ぎだ	3.94564E-05
キち	7.95348E-06
きち	7.95348E-06
キぢ	0.000134995
ぎち	3.96983E-05
キつ	3.96983E-05
きつ	2.41655E-05
きづ	0.000198015
ギつ	2.41655E-05
ぎつ	7.95348E-06
ぎづ	7.95348E-06
キて	3.96304E-05
きて	0.001919277
きで	0.000259599
ギて	2.41655E-05
ぎて	4.03776E-05
ぎで	2.37919E-05
キト	2.39349E-05
キと	7.95348E-06
きト	0.000932041
きと	7.95348E-06
ギト	7.95348E-06
ぎと	7.95348E-06
キな	2.37919E-05
きな	0.001661583
ギな	7.95348E-06
ぎな	0.000166435
キに	0.000184672
きに	2.39349E-05
ギに	7.95348E-06
ぎに	0.000277784
きぬ	0.000681516
ギぬ	7.95348E-06
ぎぬ	7.95348E-06
キね	3.94564E-05
きね	7.95348E-06
ぎね	7.95348E-06
キノ	0.014339736
キの	7.95348E-06
きノ	0.000814831
きの	5.65896E-05
ギノ	7.95348E-06
ぎノ	2.39349E-05
キは	0.000974633
きは	7.95348E-06
キば	7.08914E-05
きば	7.95348E-06
ギは	2.41655E-05
ぎは	7.1443E-05
ぎば	7.95348E-06
キひ	0.000134661
きひ	8.87832E-05
きビ	7.95348E-06
キふ	7.95348E-06
きふ	7.95348E-06
きぶ	2.37919E-05
キヘ	2.37919E-05
キへ	4.03776E-05
きヘ	7.95348E-06
きへ	7.95348E-06
ぎへ	7.95348E-06
きほ	3.92145E-05
ぎほ	7.95348E-06
キま	0.000135376
きま	8.71034E-05
ギま	2.41655E-05
ぎま	2.41655E-05
キみ	0.000102295
きミ	5.58979E-05
きみ	0.000231694
ギみ	7.95348E-06
ぎミ	2.39349E-05
ぎみ	7.95348E-06
キむ	3.94224E-05
きむ	0.000435592
ギむ	4.03776E-05
ぎむ	7.95348E-06
キメ	2.39349E-05
きメ	7.07174E-05
きめ	7.95348E-06
ぎメ	7.95348E-06
キも	0.000213476
きも	0.000135805
ぎも	7.95348E-06
キや	2.37919E-05
きや	0.0021895
ギや	3.97734E-05
ぎや	7.95348E-06
きゆ	4.03776E-05
ギゆ	2.39349E-05
ぎゆ	0.000149837
キヨ	2.3584E-05
キよ	7.95348E-06
きヨ	7.95348E-06
きよ	5.51959E-05
ぎよ	7.95348E-06
キら	7.13073E-05
きら	7.95348E-06
ギら	5.55706E-05
ぎら	3.98073E-05
キり	7.95348E-06
きり	0.000103842
ギり	0.000936598
ぎり	3.96304E-05
きる	8.67298E-05
ぎる	2.38259E-05
きれ	0.000103127
きロ	2.38259E-05
ぎろ	7.95348E-06
キわ	7.95348E-06
きわ	0.000720329
ぎわ	7.95348E-06
キゐ	7.95348E-06
きゐ	8.84322E-05
キを	0.000462005
きを	0.0006315
ギを	3.96304E-05
ぎを	5.56118E-05
くあ	0.0001505
くい	8.74318E-05
くう	7.95348E-06
くエ	8.67977E-05
くお	7.95348E-06
くか	0.000801224
くが	2.38259E-05
ぐか	3.96983E-05
ぐが	3.94224E-05
くキ	0.000151536
くき	5.4845E-05
くぎ	2.3584E-05
ぐキ	7.95348E-06
ぐき	7.95348E-06
くく	5.57549E-05
くぐ	2.38259E-05
ぐく	0.000136487
くケ	8.68728E-05
くけ	3.97734E-05
くコ	0.000186286
くこ	0.000289302
くゴ	0.000311567
くご	5.55706E-05
くさ	0.000231265
ぐさ	7.95348E-06
くし	4.03776E-05
くじ	7.95348E-06
ぐし	4.00379E-05
くす	0.000102984
くず	0.000164258
くせ	0.000119824
ぐせ	2.38259E-05
くそ	7.95348E-06
くゾ	5.52609E-05
くた	2.41655E-05
くだ	0.000489342
ぐた	7.95348E-06
くち	0.000293317
くぢ	2.37919E-05
くつ	0.00030711
くづ	7.95348E-06
ぐつ	2.3584E-05
くて	7.95348E-06
くト	0.00209896
くと	7.95348E-06
ぐト	8.73154E-05
くな	0.001645371
ぐな	7.95348E-06
くに	0.004334704
ぐに	3.96304E-05
くぬ	7.95348E-06
くね	2.38259E-05
くノ	0.000263657
くの	7.95348E-06
くは	0.000198015
くば	4.0004E-05
ぐは	0.000119112
くヒ	4.00379E-05
くひ	0.000436814
くび	7.95348E-06
ぐひ	0.00087886
くふ	7.10344E-05
くぶ	2.37919E-05
ぐふ	7.95348E-06
くへ	7.95348E-06
くベ	7.95348E-06
ぐベ	7.95348E-06
くほ	5.54265E-05
ぐほ	7.95348E-06
くま	0.000866513
ぐま	7.22201E-05
くみ	0.002906905
ぐみ	0.000102789
くむ	2.37919E-05
くメ	3.92145E-05
くめ	7.95348E-06
ぐめ	7.95348E-06
くも	0.001764146
ぐも	0.000119604
くや	0.003362648
ぐや	8.76426E-05
くゆ	0.000294434
くヨ	0.000606988
くよ	0.000773848
ぐヨ	7.95348E-06
くら	0.000514818
ぐら	0.000412881
くり	5.55469E-05
ぐり	0.000166538
くる	7.95348E-06
ぐる	8.86741E-05
くれ	0.002608242
ぐれ	5.57549E-05
くろ	0.000555021
ぐロ	2.37919E-05
ぐろ	4.00379E-05
くわ	0.000267346
くを	0.000325096
ぐを	2.37919E-05
けい	7.95348E-06
ケお	7.95348E-06
ケか	7.95348E-06
けか	7.95348E-06
ケが	7.95348E-06
ゲか	0.000231551
げか	4.0004E-05
ケき	0.000150601
ゲき	8.76551E-05
ケく	2.37919E-05
けく	2.3584E-05
ケぐ	5.52609E-05
ゲく	2.3584E-05
げく	4.00379E-05
ケけ	2.38259E-05
ゲケ	7.95348E-06
ゲけ	2.41655E-05
ケコ	7.95348E-06
けこ	7.95348E-06
ケゴ	7.95348E-06
ゲコ	7.21975E-05
ゲこ	2.37919E-05
ケさ	0.000233054
けさ	7.95348E-06
ケざ	7.95348E-06
ゲさ	4.03776E-05
ゲざ	7.95348E-06
ケし	0.000456287
けし	2.37919E-05
ケじ	7.95348E-06
ゲし	0.000103842
ゲじ	7.95348E-06
ケず	7.95348E-06
ゲず	7.95348E-06
ケせ	7.95348E-06
けせ	7.95348E-06
ゲせ	2.39349E-05
ケソ	3.9796E-05
けそ	7.95348E-06
ケゾ	2.39349E-05
ゲソ	7.95348E-06
ケた	2.39349E-05
けた	3.98073E-05
ケだ	0.0001505
ゲた	2.37919E-05
ケぢ	2.37919E-05
ゲち	2.39349E-05
ケつ	7.95348E-06
ケづ	7.95348E-06
ゲつ	8.70158E-05
ケて	0.001102088
けて	7.95348E-06
ゲて	3.96983E-05
ケト	4.00379E-05
ケと	2.41655E-05
けト	7.95348E-06
ケド	7.95348E-06
けド	2.39349E-05
げト	5.54688E-05
ゲド	4.0147E-05
ケな	0.000152907
けな	7.95348E-06
ゲな	7.18793E-05
ケに	0.000711326
けに	3.96983E-05
ゲに	0.003554038
ケぬ	2.38259E-05
けぬ	2.39349E-05
ゲぬ	7.95348E-06
ケね	7.95348E-06
ゲね	7.95348E-06
ケノ	0.001495388
ケの	0.000342195
けノ	0.000103515
けの	7.95348E-06
ゲノ	0.001486902
げノ	7.95348E-06
ケは	7.95348E-06
けは	2.39349E-05
ケば	0.002718185
けば	7.22201E-05
ゲば	7.95348E-06
ケひ	7.95348E-06
ケふ	3.97734E-05
けふ	0.000119824
ケぶ	2.3584E-05
ゲふ	7.95348E-06
ケま	3.98073E-05
けま	5.50529E-05
ゲま	7.95348E-06
げま	7.95348E-06
ケみ	7.95348E-06
ゲみ	8.76551E-05
ケむ	0.001100017
けむ	0.000751942
ゲむ	7.95348E-06
ケメ	2.37919E-05
けメ	5.54688E-05
ケも	2.38259E-05
ゲも	5.60081E-05
ケや	7.95348E-06
けや	0.000104546
ゲや	0.000135042
ケゆ	8.73154E-05
ケヨ	7.95348E-06
けヨ	2.41655E-05
けら	0.000151501
ケり	2.38259E-05
けり	5.58979E-05
ゲり	7.95348E-06
ケる	0.000104063
ける	5.60081E-05
けれ	0.000513846
ケロ	3.97734E-05
ゲロ	7.95348E-06
ケわ	2.38259E-05
けわ	7.22201E-05
ケを	7.95348E-06
けを	7.28017E-05
ゲを	0.000166003
げを	7.95348E-06
コい	7.95348E-06
コう	2.37919E-05
こう	2.3584E-05
コエ	2.41655E-05
こエ	0.004839073
こえ	7.95348E-06
ごエ	7.95348E-06
ゴお	3.96304E-05
こか	7.95348E-06
コが	3.96304E-05
こが	2.37919E-05
ごか	7.95348E-06
ごが	0.000102152
コき	7.95348E-06
こき	7.95348E-06
コぎ	7.95348E-06
ごき	7.95348E-06
コく	7.95348E-06
こく	7.95348E-06
コぐ	7.95348E-06
こぐ	7.95348E-06
ごく	7.95348E-06
コケ	0.000310949
こけ	7.18793E-05
ココ	2.39349E-05
コゴ	0.000103413
ゴコ	5.55706E-05
コさ	0.000247564
こさ	0.000149209
コざ	7.95348E-06
ゴさ	7.95348E-06
ごさ	7.95348E-06
コし	4.00379E-05
こし	2.39349E-05
コじ	3.94224E-05
こじ	2.39349E-05
ゴし	8.75748E-05
ごし	5.65896E-05
コす	8.6106E-05
こす	3.98073E-05
コず	7.95348E-06
コせ	0.000336194
こせ	7.95348E-06
コソ	0.000135519
こソ	0.000135952
こそ	7.95348E-06
コゾ	7.95348E-06
こゾ	3.94224E-05
ごゾ	2.37919E-05
コた	0.000103044
こた	2.37919E-05
コだ	7.95348E-06
コち	7.95348E-06
こち	7.95348E-06
こぢ	7.95348E-06
コつ	3.96983E-05
コづ	0.000103044
ごつ	3.92145E-05
コて	2.37919E-05
ゴて	2.37919E-05
コト	8.70385E-05
こト	0.000439097
コド	2.41655E-05
こド	0.001205727
ゴト	3.96304E-05
ごト	2.37919E-05
コな	0.000151994
こな	0.000197599
ごな	0.000151305
コに	0.000313556
こに	7.95348E-06
ごに	7.95348E-06
コぬ	0.001076592
コね	0.000263403
こね	0.000119583
ごね	7.95348E-06
コノ	0.001540717
コの	7.95348E-06
こノ	0.000103603
ごノ	0.000135805
コは	5.4845E-05
こは	4.03776E-05
コば	0.000168206
こば	2.39349E-05
ゴは	7.95348E-06
コひ	7.95348E-06
こヒ	7.95348E-06
こひ	0.000120759
こビ	7.95348E-06
ごヒ	0.000232507
コふ	7.07174E-05
こふ	0.000166338
コぶ	2.37919E-05
こぶ	4.0147E-05
こへ	0.000149954
コほ	7.95348E-06
こほ	0.000337598
ごほ	2.38259E-05
コま	0.000211731
こま	0.001814339
ごま	2.38259E-05
こみ	7.95348E-06
コむ	7.95348E-06
コメ	2.37919E-05
こメ	7.95348E-06
ゴメ	7.95348E-06
コも	0.003184985
こも	3.96983E-05
ゴも	0.000831424
ごも	7.95348E-06
コや	0.000152699
こや	0.000135478
ゴや	2.38259E-05
ごや	7.95348E-06
コゆ	8.70385E-05
こゆ	0.002691827
コヨ	0.000930153
コよ	2.37919E-05
こヨ	7.20545E-05
こよ	2.41655E-05
コら	2.3584E-05
こら	0.001219726
コり	2.38259E-05
ゴり	5.65896E-05
コる	3.94564E-05
コれ	2.37919E-05
ゴれ	3.99164E-05
コロ	7.95348E-06
こロ	0.000261912
ゴロ	2.38259E-05
ごろ	2.37919E-05
コわ	2.3584E-05
こわ	2.39349E-05
ごゐ	7.95348E-06
コゑ	0.001044778
ゴゑ	7.95348E-06
コを	2.39349E-05
こを	7.95348E-06
ごを	2.38259E-05
さあ	2.41655E-05
さい	7.95348E-06
ざい	7.95348E-06
さう	7.95348E-06
ざう	2.37919E-05
さエ	7.95348E-06
さお	2.3584E-05
さか	0.002771609
さが	0.000277716
ざか	0.00024553
さキ	7.95348E-06
さき	7.95348E-06
さギ	0.000871699
さぎ	8.68079E-05
さく	7.95348E-06
さぐ	7.95348E-06
さケ	0.001012421
さけ	7.95348E-06
さゲ	3.92145E-05
さコ	2.37919E-05
さこ	7.95348E-06
さゴ	0.000150079
さご	3.96304E-05
ざコ	7.95348E-06
ざこ	0.000119498
ささ	7.95348E-06
さざ	2.37919E-05
ざさ	3.96304E-05
さし	2.3584E-05
さじ	7.95348E-06
ざし	0.00016846
さす	0.000563729
さず	7.95348E-06
ざす	7.95348E-06
させ	7.95348E-06
ざせ	5.57888E-05
さゾ	3.96983E-05
ざゾ	7.95348E-06
さた	3.99164E-05
さだ	5.4845E-05
さぢ	2.37919E-05
さつ	0.000850909
さづ	0.000119252
ざつ	3.98073E-05
さで	0.000263396
さト	7.21224E-05
さと	0.000560528
さド	7.95348E-06
さど	2.41655E-05
さな	0.000198422
ざな	7.95348E-06
さに	0.000321727
ざに	5.55706E-05
さぬ	7.04755E-05
ざぬ	7.95348E-06
さね	0.001000109
ざね	3.96304E-05
さノ	0.002010814
さの	0.000135805
ざノ	7.95348E-06
ざの	2.37919E-05
さは	0.001612604
さば	7.95348E-06
ざは	7.95348E-06
さひ	0.00040583
さビ	0.00070546
さび	0.000150383
さふ	0.000391812
さぶ	0.000671829
ざふ	7.95348E-06
さヘ	0.000182516
さへ	7.95348E-06
さほ	0.00018024
さま	7.95348E-06
ざま	7.95348E-06
さみ	7.95348E-06
ざみ	8.72136E-05
さむ	5.55706E-05
ざむ	7.95348E-06
さメ	7.95348E-06
ざメ	2.39349E-05
さも	0.000152503
さや	2.38259E-05
さゆ	0.001336493
ざゆ	7.95348E-06
さヨ	0.000104995
さよ	0.000648804
さら	0.00045143
ざら	0.000186286
さり	2.39349E-05
ざり	2.41655E-05
さる	0.000180615
ざる	7.18793E-05
され	0.001245756
ざれ	2.41655E-05
さわ	0.000136958
ざわ	7.95348E-06
さゐ	7.95348E-06
さゑ	2.37919E-05
さを	0.001578428
ざを	3.96304E-05
しあ	5.58979E-05
しい	0.000229199
じい	2.41655E-05
しう	5.61285E-05
しエ	7.95348E-06
しえ	7.95348E-06
しお	0.000135069
しか	0.007632409
しが	0.000439453
じか	0.000327584
じが	2.38259E-05
しキ	0.000277207
しき	0.000279209
しぎ	2.3584E-05
じき	8.72887E-05
しく	8.6106E-05
しぐ	3.96983E-05
じく	0.000119943
しケ	0.000151241
しけ	0.0002639
しゲ	7.95348E-06
しげ	7.95348E-06
じけ	7.95348E-06
しコ	3.95654E-05
しこ	7.95348E-06
しゴ	7.95348E-06
じコ	7.95348E-06
しさ	0.000135519
しし	7.95348E-06
しじ	7.95348E-06
じし	7.95348E-06
しす	7.95348E-06
しせ	0.000118444
しソ	2.38259E-05
しそ	0.00010312
しゾ	7.95348E-06
じゾ	2.39349E-05
した	0.001588971
しだ	0.000371406
しち	2.38259E-05
しぢ	3.99164E-05
しつ	7.95348E-06
しづ	0.001041476
して	0.000707211
しで	7.95348E-06
じて	7.95348E-06
しト	7.95348E-06
しと	2.38259E-05
しド	2.38259E-05
じト	7.95348E-06
しな	2.41655E-05
しに	7.95348E-06
じに	7.95348E-06
しぬ	7.95348E-06
じぬ	5.65896E-05
しね	5.55706E-05
しノ	0.001176947
しの	0.000572055
じノ	0.000231115
じの	7.95348E-06
しは	2.37919E-05
しば	0.000545921
じは	2.3584E-05
しヒ	2.3584E-05
しひ	0.010490088
しビ	0.000246701
しび	0.000136189
しふ	0.000133413
しぶ	7.95348E-06
しヘ	7.95348E-06
しへ	7.95348E-06
しべ	8.80914E-05
じヘ	3.96304E-05
しほ	4.03776E-05
しま	7.95348E-06
じま	7.95348E-06
しミ	2.3584E-05
しみ	2.41655E-05
じみ	7.95348E-06
しむ	7.95348E-06
しメ	0.000760878
しめ	2.38259E-05
じメ	7.95348E-06
じめ	4.0004E-05
しも	0.002020723
じも	7.28017E-05
しや	0.000517724
じや	2.3584E-05
しゆ	0.00031062
しヨ	3.95654E-05
しよ	7.95348E-06
しら	0.000743464
しり	7.95348E-06
じり	0.000150734
しる	7.95348E-06
じる	2.37919E-05
しれ	0.00016496
じれ	7.95348E-06
しロ	0.000121438
しろ	7.21224E-05
じロ	5.52609E-05
じろ	2.3584E-05
しわ	0.000186286
しゐ	7.95348E-06
しゑ	2.39349E-05
しを	7.95348E-06
じを	7.95348E-06
すあ	7.95348E-06
ずあ	7.95348E-06
すい	7.95348E-06
ずい	2.39349E-05
すう	2.38259E-05
すお	3.9796E-05
ずお	7.95348E-06
すか	7.95348E-06
すが	0.003491018
ずか	7.13073E-05
ずが	7.95348E-06
すき	0.000198015
すギ	0.000652989
すぎ	2.38259E-05
ずき	7.95348E-06
すく	7.95348E-06
すぐ	0.000250115
ずく	2.37919E-05
すケ	2.37919E-05
すけ	0.000169327
すゲ	0.001067618
ずけ	7.95348E-06
すコ	5.54688E-05
すこ	8.72136E-05
すご	2.41655E-05
ずコ	2.39349E-05
ずこ	7.95348E-06
すさ	0.000118475
すし	2.41655E-05
ずし	2.38259E-05
すす	0.000402285
すず	7.95348E-06
すソ	2.38259E-05
すそ	0.000103188
すゾ	5.55469E-05
ずゾ	2.39349E-05
すた	7.95348E-06
すだ	2.41655E-05
ずた	7.95348E-06
すつ	5.63591E-05
ずつ	7.95348E-06
すて	2.37919E-05
すで	7.95348E-06
ずて	2.39349E-05
すト	0.000182176
すド	0.00016731
ずト	7.95348E-06
すな	0.000134933
ずな	0.000105226
すに	0.00014887
ずに	0.000150734
ずぬ	7.95348E-06
ずね	5.4845E-05
すノ	0.00065733
すの	7.95348E-06
ずノ	0.000119824
すは	0.000213437
すば	7.95348E-06
ずは	7.95348E-06
すヒ	2.37919E-05
すひ	0.000118901
すび	5.4845E-05
ずひ	0.000197625
すぶ	7.95348E-06
ずふ	7.95348E-06
すベ	4.0004E-05
すべ	2.3584E-05
ずヘ	2.39349E-05
ずほ	7.95348E-06
すま	0.000282166
ずま	7.95348E-06
すみ	0.003969303
ずみ	3.99164E-05
すむ	0.001288611
すメ	2.39349E-05
すめ	7.95348E-06
すも	2.38259E-05
ずも	7.95348E-06
すや	0.00016858
ずや	0.000151787
すゆ	7.95348E-06
ずゆ	7.95348E-06
すよ	0.000691341
すら	7.95348E-06
すり	7.95348E-06
する	3.96983E-05
すれ	3.99164E-05
ずロ	7.95348E-06
すわ	5.65896E-05
ずわ	3.96643E-05
すゑ	0.000405345
ずゑ	2.37919E-05
すを	7.95348E-06
ずを	2.41655E-05
せい	7.95348E-06
