uta	att
4	0.094152047
6	0.100721501
7	0.082539683
8	0.099415205
9	0.105387205
10	0.13625731
11	0.08625731
12	0.104678363
14	0.104678363
15	0.118903319
18	0.094152047
19	0.088888889
20	0.123099415
21	0.15007215
22	0.096783626
23	0.108740741
24	0.133625731
27	0.173448773
28	0.078362573
30	0.113708514
31	0.168253968
32	0.13968254
33	0.083625731
34	0.107309942
35	0.165656566
37	0.116305916
39	0.117836257
40	0.077344877
41	0.104678363
42	0.088888889
43	0.078362573
44	0.088888889
46	0.15007215
47	0.134487734
48	0.102046784
49	0.120467836
51	0.084740741
53	0.125730994
54	0.078362573
55	0.162573099
56	0.083625731
57	0.120467836
58	0.08625731
59	0.091520468
60	0.113708514
61	0.10994152
62	0.10994152
63	0.094152047
64	0.111111111
65	0.085137085
66	0.083625731
67	0.108513709
68	0.113708514
69	0.083625731
70	0.096783626
71	0.104678363
72	0.094152047
73	0.08625731
74	0.10994152
75	0.100721501
76	0.103318903
77	0.092929293
78	0.089173789
80	0.168253968
81	0.080994152
82	0.107309942
83	0.072150072
84	0.092929293
85	0.096783626
86	0.082539683
87	0.092929293
88	0.083625731
89	0.112573099
90	0.096783626
91	0.078917379
92	0.10994152
93	0.101994302
94	0.107309942
95	0.148740741
96	0.134487734
97	0.155266955
98	0.130994152
99	0.15994152
100	0.116305916
101	0.173448773
102	0.107122507
103	0.096783626
104	0.138888889
105	0.094152047
106	0.092929293
107	0.107309942
108	0.091520468
109	0.123099415
110	0.112573099
111	0.117836257
112	0.115204678
113	0.115204678
114	0.165656566
115	0.09033189
116	0.170467836
117	0.115204678
118	0.104678363
119	0.117836257
120	0.078917379
121	0.080994152
122	0.125730994
123	0.08625731
124	0.186435786
125	0.121500722
126	0.120467836
127	0.170851371
128	0.077344877
129	0.124740741
130	0.107309942
132	0.094152047
133	0.116305916
134	0.120467836
136	0.083625731
137	0.07994228
139	0.098124098
140	0.163059163
141	0.141520468
142	0.118903319
143	0.188888889
144	0.13968254
145	0.157716049
146	0.117836257
147	0.098124098
148	0.16046176
149	0.154678363
151	0.146783626
152	0.078362573
154	0.105916306
156	0.114478114
157	0.085137085
158	0.120467836
160	0.182472613
161	0.08625731
163	0.095526696
164	0.104678363
165	0.155840456
166	0.143019943
168	0.104678363
169	0.080994152
170	0.104678363
171	0.102046784
172	0.115204678
173	0.085137085
174	0.099415205
175	0.092929293
176	0.115204678
177	0.088888889
178	0.125730994
179	0.104678363
180	0.08625731
181	0.108513709
182	0.083625731
183	0.144152047
184	0.120467836
185	0.08625731
186	0.112573099
187	0.125730994
188	0.10994152
189	0.103318903
190	0.125730994
191	0.088888889
192	0.104678363
193	0.207215007
195	0.126695527
197	0.077344877
198	0.102046784
200	0.102046784
201	0.088888889
202	0.112573099
203	0.085137085
205	0.083625731
206	0.096783626
208	0.125730994
209	0.07994228
211	0.096783626
212	0.100721501
