sound	cont
おく	0.000502329
おけ	7.91701E-06
おコ	7.91701E-06
おさ	7.91701E-06
おし	2.35548E-05
おす	7.91701E-06
おソ	7.91701E-06
おた	7.11257E-05
おち	0.000793534
おつ	7.91701E-06
おト	0.00265351
おド	5.52836E-05
おな	2.37304E-05
おノ	0.000227431
おは	7.91701E-06
おば	2.39806E-05
おヒ	0.000118611
おひ	0.00016539
おび	3.91927E-05
おふ	3.94704E-05
おへ	7.91701E-06
おほ	0.00847176
おぼ	2.38323E-05
おみ	7.91701E-06
おメ	5.55611E-05
おも	0.000102357
おや	8.69106E-05
おゆ	5.57842E-05
おヨ	2.37304E-05
およ	7.91701E-06
おり	3.96185E-05
おる	7.21715E-05
おロ	5.51369E-05
かあ	0.000168053
があ	0.000195775
かい	5.54591E-05
がい	2.38323E-05
かう	7.91701E-06
がう	5.53855E-05
かエ	0.000327456
がエ	2.35548E-05
かお	0.000167552
がお	7.91701E-06
かか	0.000245017
かが	0.004393958
がか	7.91701E-06
かキ	7.91701E-06
かき	0.001345683
かぎ	0.000231621
がキ	3.9397E-05
がき	0.001102565
かく	7.91701E-06
かぐ	7.21715E-05
がく	0.001587338
かケ	0.001081374
かけ	0.000227255
かゲ	0.000102797
がケ	7.91701E-06
がけ	5.5663E-05
かコ	3.91927E-05
かこ	7.91701E-06
かゴ	4.00442E-05
かご	0.000327855
がコ	0.000151155
がこ	2.38323E-05
がゴ	0.000103409
かさ	0.000627505
かざ	7.91701E-06
がさ	7.91701E-06
かし	0.004354837
かじ	7.91701E-06
がし	0.000324435
がじ	2.35548E-05
かす	7.91701E-06
かず	0.001110767
がす	0.000745976
がず	2.35548E-05
かせ	0.000294635
かぜ	3.91927E-05
がせ	0.000246647
かソ	7.91701E-06
かそ	7.91701E-06
かゾ	0.000117909
かぞ	4.00442E-05
がソ	0.000120039
がそ	2.3657E-05
がゾ	7.91701E-06
かた	0.009382678
かだ	3.97477E-05
がた	0.002182408
かち	0.000196797
かぢ	2.38323E-05
がち	7.08769E-05
かつ	0.000590296
かづ	0.00100086
がつ	8.63837E-05
かて	0.000468442
がて	0.000712423
かト	0.001130114
かと	7.91701E-06
かド	0.000134175
かど	0.000561386
がト	0.00018113
がと	0.0001817
かな	7.91701E-06
がな	7.91701E-06
かに	5.51816E-05
がに	2.3657E-05
かぬ	0.004343912
がぬ	7.91701E-06
かね	0.000405625
がね	0.000134925
かノ	7.91701E-06
かの	2.37304E-05
がノ	7.91701E-06
がの	5.54877E-05
かは	0.015722853
かば	3.95438E-05
がは	0.011142088
かヒ	2.39806E-05
かひ	7.91701E-06
かビ	7.91701E-06
かび	2.37304E-05
がひ	7.91701E-06
かふ	0.001468467
かぶ	7.91701E-06
がふ	3.97477E-05
かヘ	0.00115002
かへ	2.37304E-05
かベ	3.95438E-05
かべ	7.91701E-06
がヘ	7.11706E-05
がへ	7.91701E-06
かほ	0.000245611
がほ	2.39806E-05
かま	0.000101846
がま	0.000805446
かミ	0.001798293
かみ	0.005150852
がミ	7.1773E-05
がみ	0.005452119
かむ	7.91701E-06
がむ	0.000306977
かメ	7.91701E-06
かめ	7.91701E-06
がメ	2.35548E-05
かも	0.043250956
がも	3.94702E-05
かや	7.91701E-06
がや	2.38323E-05
かゆ	7.91701E-06
がゆ	0.000243039
かヨ	8.7041E-05
かよ	0.001712656
がヨ	0.000103058
がよ	0.000134424
から	0.000150602
がら	0.000435791
かり	0.000323981
がり	0.000450619
かる	7.91701E-06
がる	0.000151155
かれ	0.000149752
がれ	0.000165875
かわ	7.91701E-06
がわ	5.5663E-05
がゐ	7.91701E-06
がゑ	7.91701E-06
かを	0.000437905
がを	8.77347E-05
きあ	0.00037738
ぎあ	7.91701E-06
きい	7.91701E-06
ギい	2.39806E-05
ぎい	7.91701E-06
キう	7.91701E-06
きう	7.91701E-06
きエ	2.37304E-05
キお	7.91701E-06
きお	2.39806E-05
ギお	2.39806E-05
キか	0.000384451
きか	5.51369E-05
キが	0.000102651
きが	0.000180636
ギか	7.91701E-06
ぎか	3.95438E-05
ギが	4.00442E-05
キき	7.91701E-06
きキ	7.91701E-06
きき	0.000484162
きぎ	7.91701E-06
キく	5.51082E-05
きく	7.08769E-05
きぐ	7.91701E-06
ぎく	8.61062E-05
きケ	0.000103706
きけ	5.51369E-05
きゲ	7.91701E-06
ぎけ	7.91701E-06
キコ	3.96457E-05
きコ	0.003170277
きこ	8.75878E-05
キゴ	7.91701E-06
きゴ	2.39806E-05
きご	3.97206E-05
ギコ	7.91701E-06
ぎコ	5.52563E-05
きさ	0.00077509
ギさ	2.35548E-05
ぎさ	0.00018138
キし	0.000101846
きし	0.000493845
きじ	7.91701E-06
ギし	5.54591E-05
ぎし	0.00015249
ギじ	7.91701E-06
ぎじ	7.91701E-06
キす	7.91701E-06
きす	7.91701E-06
きず	8.76419E-05
ギす	7.91701E-06
ぎす	0.000103251
ギず	7.91701E-06
ぎず	3.9397E-05
きせ	0.000484194
きソ	7.91701E-06
きそ	8.66903E-05
キゾ	3.91927E-05
きゾ	0.000290276
キた	0.000275165
きた	3.91927E-05
キだ	7.91701E-06
きだ	0.000118233
ぎた	0.00034288
ぎだ	2.3657E-05
キち	7.15974E-05
きち	7.91701E-06
キぢ	2.37304E-05
ぎち	0.000166136
キつ	7.91701E-06
きつ	0.000182109
きづ	5.59596E-05
ギつ	7.91701E-06
ぎつ	0.000783405
ぎづ	5.57842E-05
キて	2.3657E-05
きて	0.000392693
きで	5.51369E-05
ギて	5.55611E-05
ぎて	5.52838E-05
ぎで	8.73835E-05
キト	7.91701E-06
キと	7.91701E-06
きト	2.38323E-05
きと	7.13199E-05
ギト	3.95723E-05
ぎと	7.91701E-06
キな	7.91701E-06
きな	2.37304E-05
ギな	0.000119816
ぎな	8.75878E-05
キに	7.91701E-06
きに	7.91701E-06
ギに	7.12726E-05
ぎに	0.000530843
きぬ	0.000120362
ギぬ	7.91701E-06
ぎぬ	0.000181864
キね	7.91701E-06
きね	0.000200384
ぎね	5.52104E-05
キノ	2.3657E-05
キの	7.91701E-06
きノ	0.000119324
きの	0.000261658
ギノ	2.39806E-05
ぎノ	0.00129321
キは	0.000371625
きは	7.91701E-06
キば	2.3657E-05
きば	2.3657E-05
ギは	7.91701E-06
ぎは	0.000120214
ぎば	7.91701E-06
キひ	7.91701E-06
きひ	0.000295302
きビ	7.91701E-06
キふ	7.91701E-06
きふ	3.97477E-05
きぶ	7.91701E-06
キヘ	7.91701E-06
キへ	7.91701E-06
きヘ	7.91701E-06
きへ	2.39806E-05
ぎへ	8.64573E-05
きほ	2.39806E-05
ぎほ	7.91701E-06
キま	3.9397E-05
きま	0.001862381
ギま	7.91701E-06
ぎま	2.38323E-05
キみ	3.91927E-05
きミ	0.000134889
きみ	0.022103653
ギみ	7.91701E-06
ぎミ	8.78093E-05
ぎみ	7.91701E-06
キむ	2.37304E-05
きむ	0.000248871
ギむ	7.91701E-06
ぎむ	7.91701E-06
キメ	7.91701E-06
きメ	2.38323E-05
きめ	3.96457E-05
ぎメ	7.91701E-06
キも	0.000149509
きも	0.000339998
ぎも	3.9794E-05
キや	2.3657E-05
きや	0.000891416
ギや	2.39806E-05
ぎや	2.38323E-05
きゆ	0.000339293
ギゆ	7.91701E-06
ぎゆ	5.48305E-05
キヨ	7.91701E-06
キよ	2.35548E-05
きヨ	7.91701E-06
きよ	0.004236407
ぎよ	5.54877E-05
キら	8.6984E-05
きら	0.000119917
ギら	7.91701E-06
ぎら	7.91701E-06
キり	0.001333432
きり	7.04683E-05
ギり	7.91701E-06
ぎり	8.61062E-05
きる	7.91701E-06
ぎる	7.21715E-05
きれ	2.37304E-05
きロ	7.91701E-06
ぎろ	7.91701E-06
キわ	7.91701E-06
きわ	7.91701E-06
ぎわ	7.91701E-06
キゐ	2.38323E-05
きゐ	0.000102681
キを	0.000731933
きを	0.000538016
ギを	7.91701E-06
ぎを	8.7086E-05
くあ	0.000243915
くい	0.000118085
くう	7.91701E-06
くエ	2.3657E-05
くお	7.91701E-06
くか	7.91701E-06
くが	7.91701E-06
ぐか	3.97477E-05
ぐが	7.91701E-06
くキ	7.91701E-06
くき	0.000390889
くぎ	7.91701E-06
ぐキ	3.95723E-05
ぐき	7.91701E-06
くく	3.97206E-05
くぐ	7.91701E-06
ぐく	0.000151546
くケ	7.91701E-06
くけ	7.91701E-06
くコ	7.91701E-06
くこ	7.91701E-06
くゴ	0.000120066
くご	3.91927E-05
くさ	7.91701E-06
ぐさ	7.91701E-06
くし	2.39806E-05
くじ	2.37304E-05
ぐし	0.000118391
くす	7.91701E-06
くず	0.000290249
くせ	0.00049874
ぐせ	2.35548E-05
くそ	7.91701E-06
くゾ	0.000133428
くた	0.00016583
くだ	7.21715E-05
ぐた	0.000150543
くち	3.95438E-05
くぢ	2.37304E-05
くつ	2.3657E-05
くづ	7.91701E-06
ぐつ	2.3657E-05
くて	0.000229708
くト	3.91927E-05
くと	7.91701E-06
ぐト	7.08941E-05
くな	0.000103447
ぐな	7.91701E-06
くに	0.000416952
ぐに	7.91701E-06
くぬ	5.61079E-05
くね	7.91701E-06
くノ	3.9397E-05
くの	2.3657E-05
くは	7.91701E-06
くば	3.94702E-05
ぐは	0.000292639
くヒ	7.91701E-06
くひ	3.95438E-05
くび	7.91701E-06
ぐひ	7.91701E-06
くふ	7.91701E-06
くぶ	3.91927E-05
ぐふ	4.00442E-05
くへ	0.000182125
くベ	7.91701E-06
ぐベ	3.97477E-05
くほ	2.39806E-05
ぐほ	7.91701E-06
くま	3.97477E-05
ぐま	0.000166407
くみ	0.000832739
ぐみ	0.00010315
くむ	7.91701E-06
くメ	7.10233E-05
くめ	2.37304E-05
ぐめ	5.52101E-05
くも	0.000149372
ぐも	7.91701E-06
くや	0.001050349
ぐや	0.000196857
くゆ	7.11706E-05
くヨ	0.000135388
くよ	0.002685482
ぐヨ	2.3657E-05
くら	0.000117864
ぐら	0.000151989
くり	0.000343958
ぐり	7.11706E-05
くる	8.68085E-05
ぐる	3.97477E-05
くれ	0.002906359
ぐれ	2.39806E-05
くろ	0.001564451
ぐロ	7.91701E-06
ぐろ	5.52838E-05
くわ	2.37304E-05
くを	7.91701E-06
ぐを	7.91701E-06
けい	7.91701E-06
ケお	2.38323E-05
ケか	7.91701E-06
けか	7.91701E-06
ケが	7.91701E-06
ゲか	7.91701E-06
げか	7.91701E-06
ケき	5.48305E-05
ゲき	7.91701E-06
ケく	0.000748839
けく	2.35548E-05
ケぐ	3.95438E-05
ゲく	0.000437631
げく	2.3657E-05
ケけ	7.91701E-06
ゲケ	2.35548E-05
ゲけ	5.61079E-05
ケコ	4.00442E-05
けこ	3.95438E-05
ケゴ	2.37304E-05
ゲコ	0.000164295
ゲこ	2.39806E-05
ケさ	7.91701E-06
けさ	7.91701E-06
ケざ	7.91701E-06
ゲさ	5.61079E-05
ゲざ	2.35548E-05
ケし	7.91701E-06
けし	5.48305E-05
ケじ	2.38323E-05
ゲし	7.91701E-06
ゲじ	7.91701E-06
ケず	0.000180811
ゲず	2.37304E-05
ケせ	2.38323E-05
けせ	2.3657E-05
ゲせ	7.18749E-05
ケソ	3.97477E-05
けそ	2.38323E-05
ケゾ	7.91701E-06
ゲソ	7.91701E-06
ケた	0.000134103
けた	2.38323E-05
ケだ	5.49326E-05
ゲた	2.35548E-05
ケぢ	7.91701E-06
ゲち	7.91701E-06
ケつ	0.000179933
ケづ	2.37304E-05
ゲつ	8.74937E-05
ケて	0.003328124
けて	7.91701E-06
ゲて	7.91701E-06
ケト	7.91701E-06
ケと	4.00442E-05
けト	2.39806E-05
ケド	0.000722493
けド	3.9397E-05
げト	2.35548E-05
ゲド	7.91701E-06
ケな	0.000320776
けな	3.91927E-05
ゲな	7.91701E-06
ケに	0.002257534
けに	7.91701E-06
ゲに	7.91701E-06
ケぬ	0.000119111
けぬ	7.91701E-06
ゲぬ	2.39806E-05
ケね	7.91701E-06
ゲね	2.39806E-05
ケノ	0.00073078
ケの	0.000150045
けノ	5.48305E-05
けの	0.000134723
ゲノ	7.91701E-06
げノ	7.91701E-06
ケは	5.52563E-05
けは	3.93682E-05
ケば	0.000150062
けば	8.65147E-05
ゲば	2.37304E-05
ケひ	0.000133735
ケふ	7.91701E-06
けふ	0.004734531
ケぶ	3.91927E-05
ゲふ	2.38323E-05
ケま	5.51369E-05
けま	3.95438E-05
ゲま	3.9397E-05
げま	7.91701E-06
ケみ	0.000373201
ゲみ	7.91701E-06
ケむ	7.91701E-06
けむ	5.53572E-05
ゲむ	2.3657E-05
ケメ	7.91701E-06
けメ	0.000103234
ケも	5.58113E-05
ゲも	7.91701E-06
ケや	5.56821E-05
けや	0.000102679
ゲや	7.91701E-06
ケゆ	0.000306278
ケヨ	3.97477E-05
けヨ	2.3657E-05
けら	0.000278478
ケり	7.91701E-06
けり	5.53857E-05
ゲり	2.38323E-05
ケる	8.6984E-05
ける	0.000345003
けれ	0.000425571
ケロ	7.91701E-06
ゲロ	5.57094E-05
ケわ	7.91701E-06
けわ	3.9794E-05
ケを	0.000229055
けを	0.000135131
ゲを	7.91701E-06
げを	7.91701E-06
コい	5.56359E-05
コう	3.9794E-05
こう	7.91701E-06
コエ	0.000212262
こエ	7.91701E-06
こえ	5.54591E-05
ごエ	7.91701E-06
ゴお	0.000279313
こか	3.97477E-05
コが	7.91701E-06
こが	4.00442E-05
ごか	2.35548E-05
ごが	2.38323E-05
コき	0.000102153
こき	0.000118611
コぎ	2.39806E-05
ごき	3.95438E-05
コく	7.21715E-05
こく	2.39806E-05
コぐ	7.91701E-06
こぐ	2.38323E-05
ごく	7.91701E-06
コケ	0.000168155
こけ	2.3657E-05
ココ	3.97477E-05
コゴ	7.04683E-05
ゴコ	7.91701E-06
コさ	7.91701E-06
こさ	7.04683E-05
コざ	7.91701E-06
ゴさ	7.91701E-06
ごさ	2.38323E-05
コし	0.001375441
こし	0.000454138
コじ	7.91701E-06
こじ	7.91701E-06
ゴし	7.21715E-05
ごし	0.000213289
コす	5.53572E-05
こす	2.3657E-05
コず	2.37304E-05
コせ	0.001255067
こせ	2.35548E-05
コソ	0.001118554
こソ	2.38323E-05
こそ	2.39806E-05
コゾ	0.000101846
こゾ	7.91701E-06
ごゾ	2.37304E-05
コた	2.38323E-05
こた	7.91701E-06
コだ	0.000198697
コち	5.53572E-05
こち	5.50061E-05
こぢ	3.96185E-05
コつ	7.91701E-06
コづ	7.91701E-06
ごつ	3.95438E-05
コて	3.96457E-05
ゴて	7.91701E-06
コト	7.91701E-06
こト	0.000164295
コド	7.91701E-06
こド	5.61079E-05
ゴト	0.000512437
ごト	3.92948E-05
コな	0.0003573
こな	5.48305E-05
ごな	7.91701E-06
コに	8.74937E-05
こに	7.91701E-06
ごに	7.08769E-05
コぬ	5.52838E-05
コね	3.97477E-05
こね	7.91701E-06
ごね	7.91701E-06
コノ	0.000214155
コの	7.91701E-06
こノ	0.000602271
ごノ	0.000148657
コは	7.11706E-05
こは	0.000313126
コば	8.74937E-05
こば	7.91701E-06
ゴは	3.95723E-05
コひ	8.82351E-05
こヒ	2.35548E-05
こひ	3.95438E-05
こビ	2.35548E-05
ごヒ	7.1403E-05
コふ	7.91701E-06
こふ	2.3657E-05
コぶ	3.94704E-05
こぶ	7.91701E-06
こへ	2.39806E-05
コほ	7.91701E-06
こほ	0.001222494
ごほ	7.91701E-06
コま	0.00027519
こま	2.39806E-05
ごま	0.000136426
こみ	0.000679475
コむ	0.000280498
コメ	7.1671E-05
こメ	7.91701E-06
ゴメ	7.91701E-06
コも	7.91701E-06
こも	7.91701E-06
ゴも	0.000339998
ごも	7.91701E-06
コや	0.000134188
こや	3.95438E-05
ゴや	2.38323E-05
ごや	7.91701E-06
コゆ	0.001078714
こゆ	8.79114E-05
コヨ	0.002666598
コよ	2.3657E-05
こヨ	2.35548E-05
こよ	3.94704E-05
コら	2.3657E-05
こら	0.000736156
コり	2.3657E-05
ゴり	0.000198578
コる	7.91701E-06
コれ	3.9397E-05
ゴれ	7.91701E-06
コロ	7.91701E-06
こロ	3.9397E-05
ゴロ	2.3657E-05
ごろ	7.91701E-06
コわ	2.38323E-05
こわ	7.91701E-06
ごゐ	8.74937E-05
コゑ	2.38323E-05
ゴゑ	7.91701E-06
コを	0.000119167
こを	7.91701E-06
ごを	2.3657E-05
さあ	2.37304E-05
さい	7.91701E-06
ざい	3.96457E-05
さう	2.3657E-05
ざう	7.91701E-06
さエ	8.75878E-05
さお	2.38323E-05
さか	0.00217213
さが	0.000168553
ざか	0.000215773
さキ	7.91701E-06
さき	3.9794E-05
さギ	3.95438E-05
さぎ	7.91701E-06
さく	2.3657E-05
さぐ	2.37304E-05
さケ	7.91701E-06
さけ	3.97477E-05
さゲ	7.91701E-06
さコ	7.04683E-05
さこ	5.51369E-05
さゴ	5.48305E-05
さご	0.000102095
ざコ	5.50061E-05
ざこ	5.61079E-05
ささ	0.000308677
さざ	2.38323E-05
ざさ	2.3657E-05
さし	0.00101508
さじ	7.91701E-06
ざし	7.91701E-06
さす	0.000740413
さず	7.91701E-06
ざす	2.39806E-05
させ	7.91701E-06
ざせ	3.96457E-05
さゾ	7.91701E-06
ざゾ	2.35548E-05
さた	2.3657E-05
さだ	0.00025983
さぢ	7.91701E-06
さつ	3.95438E-05
さづ	5.61079E-05
ざつ	7.91701E-06
さで	7.91701E-06
さト	2.35548E-05
さと	3.95438E-05
さド	7.91701E-06
さど	2.38323E-05
さな	0.001003861
ざな	4.00442E-05
さに	0.000276451
ざに	7.91701E-06
さぬ	0.000337365
ざぬ	2.37304E-05
さね	7.04683E-05
ざね	7.91701E-06
さノ	7.21715E-05
さの	7.15783E-05
ざノ	2.39806E-05
ざの	7.91701E-06
さは	0.000184617
さば	7.91701E-06
ざは	5.53572E-05
さひ	0.000481872
さビ	7.91701E-06
さび	7.91701E-06
さふ	7.91701E-06
さぶ	0.000480833
ざふ	7.91701E-06
さヘ	0.001411067
さへ	7.91701E-06
さほ	0.001179653
さま	7.91701E-06
ざま	7.91701E-06
さみ	2.3657E-05
ざみ	7.91701E-06
さむ	7.91701E-06
ざむ	7.91701E-06
さメ	0.000135925
ざメ	7.91701E-06
さも	8.6984E-05
さや	0.002516174
さゆ	0.000473762
ざゆ	2.39806E-05
さヨ	0.000102651
さよ	0.001754767
さら	7.15783E-05
ざら	7.91701E-06
さり	7.91701E-06
ざり	2.39806E-05
さる	0.000133837
ざる	7.91701E-06
され	0.000102255
ざれ	8.6984E-05
さわ	0.000102797
ざわ	2.38323E-05
さゐ	0.000276195
さゑ	7.91701E-06
さを	7.91701E-06
ざを	7.91701E-06
しあ	2.3657E-05
しい	7.10523E-05
じい	7.91701E-06
しう	7.91701E-06
しエ	2.38323E-05
しえ	7.91701E-06
しお	7.91701E-06
しか	0.001678533
しが	0.001886836
じか	8.79114E-05
じが	7.91701E-06
しキ	0.000216744
しき	0.006494592
しぎ	2.37304E-05
じき	3.9397E-05
しく	4.00442E-05
しぐ	7.91701E-06
じく	7.91701E-06
しケ	8.74937E-05
しけ	0.000387439
しゲ	2.35548E-05
しげ	2.39806E-05
じけ	5.58113E-05
しコ	0.000278733
しこ	0.002757902
しゴ	7.91701E-06
じコ	2.38323E-05
しさ	7.91701E-06
しし	0.001301602
しじ	0.000150747
じし	2.35548E-05
しす	7.91701E-06
しせ	2.35548E-05
しソ	7.91701E-06
しそ	3.9397E-05
しゾ	7.91701E-06
じゾ	7.08195E-05
した	0.000246545
しだ	0.000102357
しち	7.91701E-06
しぢ	3.95438E-05
しつ	0.002601293
しづ	0.000328188
して	7.91701E-06
しで	7.91701E-06
じて	7.91701E-06
しト	0.000920375
しと	7.91701E-06
しド	7.91701E-06
じト	7.09503E-05
しな	0.000165524
しに	4.00442E-05
じに	7.91701E-06
しぬ	2.3657E-05
じぬ	2.35548E-05
しね	7.91701E-06
しノ	0.003341028
しの	0.006014744
じノ	0.00013524
じの	7.91701E-06
しは	0.000516948
しば	0.001082016
じは	2.38323E-05
しヒ	7.91701E-06
しひ	3.96457E-05
しビ	7.17457E-05
しび	0.000200384
しふ	0.000640666
しぶ	7.16247E-05
しヘ	8.69577E-05
しへ	0.000564954
しべ	7.21715E-05
じヘ	2.37304E-05
しほ	7.91701E-06
しま	3.93682E-05
じま	7.91701E-06
しミ	7.91701E-06
しみ	7.91701E-06
じみ	7.91701E-06
しむ	7.91701E-06
しメ	0.000216244
しめ	2.37304E-05
じメ	0.000213706
じめ	7.91701E-06
しも	2.3657E-05
じも	8.6984E-05
しや	7.91701E-06
じや	3.96457E-05
しゆ	7.12276E-05
しヨ	0.000529886
しよ	7.91701E-06
しら	0.000525897
しり	0.000772085
じり	0.000103234
しる	0.000329189
じる	3.97206E-05
しれ	2.37304E-05
じれ	2.35548E-05
しロ	0.000564894
しろ	0.000119222
じロ	7.91701E-06
じろ	3.9397E-05
しわ	0.000387365
しゐ	7.91701E-06
しゑ	2.3657E-05
しを	0.000134057
じを	7.91701E-06
すあ	7.91701E-06
ずあ	7.91701E-06
すい	7.17266E-05
ずい	2.3657E-05
すう	2.39806E-05
すお	2.37304E-05
ずお	2.35548E-05
すか	0.0028281
すが	3.97477E-05
ずか	5.51369E-05
ずが	3.92948E-05
すき	0.00029156
すギ	7.91701E-06
すぎ	0.000482376
ずき	2.38323E-05
すく	3.96457E-05
すぐ	3.94702E-05
ずく	7.91701E-06
すケ	7.91701E-06
すけ	2.3657E-05
すゲ	2.35548E-05
ずけ	2.35548E-05
すコ	7.91701E-06
すこ	8.7014E-05
すご	7.91701E-06
ずコ	7.91701E-06
ずこ	2.37304E-05
すさ	0.000213429
すし	7.21715E-05
ずし	2.38323E-05
すす	7.11706E-05
すず	7.91701E-06
すソ	7.91701E-06
すそ	0.000246647
すゾ	2.39806E-05
ずゾ	2.38323E-05
すた	2.39806E-05
すだ	7.91701E-06
ずた	7.91701E-06
すつ	7.91701E-06
ずつ	7.91701E-06
すて	7.91701E-06
すで	7.91701E-06
ずて	2.35548E-05
すト	7.91701E-06
すド	2.3657E-05
ずト	3.97206E-05
すな	3.91927E-05
ずな	7.91701E-06
すに	7.20232E-05
ずに	2.3657E-05
ずぬ	2.3657E-05
ずね	5.5663E-05
すノ	7.11706E-05
すの	7.91701E-06
ずノ	3.97206E-05
すは	0.000134674
すば	2.35548E-05
ずは	7.91701E-06
すヒ	7.91701E-06
すひ	7.91701E-06
すび	7.91701E-06
ずひ	5.61079E-05
すぶ	7.91701E-06
ずふ	7.91701E-06
すベ	0.000118918
すべ	0.000117688
ずヘ	2.35548E-05
ずほ	7.91701E-06
すま	2.35548E-05
ずま	7.91701E-06
すみ	7.91701E-06
ずみ	7.91701E-06
すむ	2.39806E-05
すメ	3.9794E-05
すめ	0.000247685
すも	0.000306089
ずも	0.000509247
すや	2.38323E-05
ずや	0.000134538
すゆ	7.91701E-06
ずゆ	7.91701E-06
すよ	0.000242689
すら	0.001997056
すり	7.91701E-06
する	7.91701E-06
すれ	7.21715E-05
ずロ	7.91701E-06
