uta	att
4	0.104678363
6	0.092929293
7	0.07994228
8	0.112573099
9	0.096296296
10	0.080994152
11	0.091520468
12	0.088888889
14	0.104678363
15	0.095526696
18	0.157309942
19	0.096783626
20	0.112573099
21	0.155266955
22	0.104678363
23	0.082074074
24	0.096783626
27	0.113708514
28	0.096783626
30	0.087734488
31	0.116305916
32	0.09033189
33	0.083625731
34	0.130994152
35	0.121500722
37	0.07994228
39	0.078362573
40	0.087734488
41	0.096783626
42	0.104678363
43	0.123099415
44	0.115204678
46	0.092929293
47	0.116305916
48	0.10994152
49	0.078362573
51	0.100740741
53	0.091520468
54	0.08625731
55	0.096783626
56	0.078362573
57	0.094152047
58	0.104678363
59	0.083625731
60	0.126695527
61	0.094152047
62	0.080994152
63	0.099415205
64	0.082539683
65	0.103318903
66	0.091520468
67	0.168253968
68	0.087734488
69	0.13625731
70	0.102046784
71	0.117836257
72	0.104678363
73	0.117836257
74	0.094152047
75	0.108513709
76	0.087734488
77	0.09033189
78	0.150712251
80	0.121500722
81	0.107309942
82	0.08625731
83	0.085137085
84	0.098124098
85	0.091520468
86	0.212409812
87	0.121500722
88	0.120467836
89	0.080994152
90	0.088888889
91	0.176353276
92	0.096783626
93	0.132763533
94	0.120467836
95	0.098074074
96	0.124098124
97	0.116305916
98	0.096783626
99	0.083625731
100	0.095526696
101	0.100721501
102	0.20968661
103	0.102046784
104	0.088888889
105	0.088888889
106	0.098124098
107	0.083625731
108	0.115204678
109	0.104678363
110	0.115204678
111	0.083625731
112	0.117836257
113	0.080994152
114	0.087734488
115	0.191630592
116	0.096783626
117	0.138888889
118	0.107309942
119	0.094152047
120	0.217378917
121	0.088888889
122	0.088888889
123	0.094152047
124	0.095526696
125	0.121500722
126	0.096783626
127	0.116305916
128	0.100721501
129	0.135407407
130	0.144152047
132	0.094152047
133	0.092929293
134	0.096783626
136	0.096783626
137	0.09033189
139	0.092929293
140	0.170851371
141	0.102046784
142	0.15007215
143	0.078362573
144	0.09033189
145	0.132716049
146	0.099415205
147	0.100721501
148	0.121500722
149	0.123099415
151	0.130994152
152	0.104678363
154	0.116305916
156	0.093265993
157	0.126695527
158	0.117836257
160	0.137402191
161	0.099415205
163	0.147474747
164	0.104678363
165	0.11994302
166	0.086609687
168	0.08625731
169	0.088888889
170	0.115204678
171	0.096783626
172	0.107309942
173	0.152669553
174	0.125730994
175	0.173448773
176	0.112573099
177	0.115204678
178	0.078362573
179	0.080994152
180	0.112573099
181	0.126695527
182	0.102046784
183	0.096783626
184	0.080994152
185	0.102046784
186	0.08625731
187	0.08625731
188	0.102046784
189	0.085137085
190	0.096783626
191	0.094152047
192	0.099415205
193	0.113708514
195	0.121500722
197	0.147474747
198	0.112573099
200	0.115204678
201	0.091520468
202	0.102046784
203	0.137085137
205	0.115204678
206	0.099415205
208	0.094152047
209	0.085137085
211	0.138888889
212	0.087734488
214	0.128362573
215	0.082539683
216	0.107309942
218	0.080994152
219	0.108740741
221	0.163059163
222	0.091520468
223	0.129292929
224	0.095526696
225	0.142279942
226	0.125071225
227	0.132763533
228	0.091520468
229	0.105916306
231	0.08625731
232	0.114814815
233	0.104678363
234	0.111111111
235	0.113708514
235.1	0.124098124
236	0.145584046
237	0.104558405
238	0.099415205
240	0.088888889
241	0.120467836
242	0.127635328
243	0.100721501
244	0.108513709
245	0.099415205
246	0.07994228
247	0.104678363
248	0.094152047
249	0.096180556
250	0.102046784
251	0.111407407
252	0.104678363
253	0.080994152
254	0.113708514
255	0.123099415
256	0.132763533
256.1	0.132763533
258	0.100721501
259	0.082539683
262	0.094152047
263	0.11994302
264	0.102046784
265	0.113708514
266	0.091737892
267	0.088888889
268	0.091520468
269	0.196825397
270	0.102046784
271	0.083625731
272	0.102046784
273	0.07994228
274	0.075730994
275	0.104678363
276	0.103318903
276.1	0.095526696
277	0.115204678
278	0.098124098
279	0.10994152
280	0.088888889
281	0.102046784
282	0.099415205
283	0.102046784
284	0.104678363
285	0.127635328
286	0.099415205
287	0.107309942
288	0.142279942
289	0.094152047
290	0.099415205
291	0.120467836
292	0.08625731
293	0.123723724
294	0.100721501
295	0.088888889
296	0.09033189
297	0.085137085
298	0.080994152
299	0.096783626
300	0.149415205
301	0.082539683
302	0.101994302
303	0.120467836
304	0.07994228
305	0.124098124
306	0.142279942
307	0.09033189
308	0.088888889
309	0.104678363
310	0.141520468
311	0.115204678
312	0.07994228
313	0.07994228
314	0.083625731
316	0.083625731
318	0.117378917
320	0.088888889
321	0.094152047
323	0.094152047
325	0.129292929
326	0.133625731
327	0.098124098
328	0.088888889
329	0.074747475
330	0.091520468
331	0.123099415
332	0.168660969
333	0.078362573
334	0.08625731
335	0.152046784
336	0.098074074
